Age_days	Mean_All_Monkey_prop	Female	Noord	Oost	Zuid	West	Regio	Age_years	psw
3340	.274166666666667	0	0	0	1	0	3	9	1.1812
3341	.716666666666667	0	0	0	0	1	4	9	.8874
3341	.521666666666667	0	0	0	0	1	4	9	.8874
3341	.663333333333333	1	0	0	0	1	4	9	.9636
3342	.5925	0	0	1	0	0	2	9	.7617
3342	.353333333333333	0	0	1	0	0	2	9	.7617
3342	.6575	1	0	0	0	1	4	9	.9636
3342	.436666666666667	0	0	0	0	1	4	9	.8874
3342	.650833333333333	0	0	1	0	0	2	9	.7617
3344	.22	1	0	0	0	1	4	9	.9636
3344	.643333333333333	0	0	0	0	1	4	9	.8874
3345	.581666666666667	1	0	1	0	0	2	9	.997
3345	.545	1	0	0	0	1	4	9	.9636
3346	.65	1	0	0	1	0	3	9	1.1466
3346	.515	0	0	0	0	1	4	9	.8874
3346	.651666666666667	1	0	0	1	0	3	9	1.1466
3347	.655833333333333	0	0	0	1	0	3	9	1.1812
3347	.500833333333333	0	1	0	0	0	1	9	1.973
3348	.405	0	0	0	0	1	4	9	.8874
3348	.6975	1	0	0	0	1	4	9	.9636
3348	.635833333333333	1	0	0	0	1	4	9	.9636
3348	.739166666666667	1	0	0	0	1	4	9	.9636
3348	.52	1	0	0	0	1	4	9	.9636
3348	.526666666666667	0	0	0	0	1	4	9	.8874
3349	.671666666666667	1	0	0	0	1	4	9	.9636
3349	.11	0	0	0	1	0	3	9	1.1812
3350	.663333333333333	1	0	0	0	1	4	9	.9636
3350	.568333333333333	1	0	0	0	1	4	9	.9636
3350	.761666666666667	1	0	0	0	1	4	9	.9636
3351	.5575	0	0	1	0	0	2	9	.7617
3351	.4175	0	0	0	0	1	4	9	.8874
3351	.671666666666667	0	0	0	0	1	4	9	.8874
3352	.813333333333333	1	0	0	1	0	3	9	1.1466
3353	.664166666666667	0	0	1	0	0	2	9	.7617
3353	.6425	1	0	1	0	0	2	9	.997
3353	.5825	0	0	0	0	1	4	9	.8874
3353	.5625	0	0	0	0	1	4	9	.8874
3354	.135833333333333	1	0	0	0	1	4	9	.9636
3354	.611666666666667	0	0	0	0	1	4	9	.8874
3354	.485	1	1	0	0	0	1	9	1.983
3355	.621666666666667	0	0	1	0	0	2	9	.7617
3355	.354166666666667	0	0	0	0	1	4	9	.8874
3355	.543333333333333	1	0	0	0	1	4	9	.9636
3357	.06	1	0	0	0	1	4	9	.9636
3357	.5125	1	0	1	0	0	2	9	.997
3357	.439166666666667	1	0	0	0	1	4	9	.9636
3358	.604166666666667	0	0	1	0	0	2	9	.7617
3358	.618333333333333	1	0	0	0	1	4	9	.9636
3358	.55	1	1	0	0	0	1	9	1.983
3360	.653333333333333	0	0	1	0	0	2	9	.7617
3360	.673333333333333	1	0	0	0	1	4	9	.9636
3360	.538333333333333	1	0	0	0	1	4	9	.9636
3361	.686666666666667	0	0	1	0	0	2	9	.7617
3361	.735	0	0	0	0	1	4	9	.8874
3361	.56	0	0	1	0	0	2	9	.7617
3361	.215833333333333	0	0	0	0	1	4	9	.8874
3361	.623333333333333	1	0	0	1	0	3	9	1.1466
3362	.706666666666667	0	0	1	0	0	2	9	.7617
3362	.579166666666667	0	0	0	0	1	4	9	.8874
3362	.35	0	0	0	0	1	4	9	.8874
3363	.645833333333333	0	0	1	0	0	2	9	.7617
3363	.284166666666667	1	0	1	0	0	2	9	.997
3363	.729166666666667	1	0	0	0	1	4	9	.9636
3364	.480833333333333	0	0	1	0	0	2	9	.7617
3364	.49	0	0	0	1	0	3	9	1.1812
3364	.505	1	0	0	1	0	3	9	1.1466
3365	.656666666666667	0	0	1	0	0	2	9	.7617
3365	.5975	1	0	0	1	0	3	9	1.1466
3365	.596666666666667	0	0	0	0	1	4	9	.8874
3365	.534166666666667	0	0	0	0	1	4	9	.8874
3365	.696666666666667	0	0	0	0	1	4	9	.8874
3366	.6475	0	0	1	0	0	2	9	.7617
3366	.650833333333333	0	0	0	0	1	4	9	.8874
3366	.650833333333333	1	0	0	1	0	3	9	1.1466
3367	.718333333333333	1	0	1	0	0	2	9	.997
3367	.666666666666667	1	1	0	0	0	1	9	1.983
3367	.571666666666667	0	1	0	0	0	1	9	1.973
3367	.564166666666667	0	0	1	0	0	2	9	.7617
3368	.559166666666667	1	0	0	0	1	4	9	.9636
3368	.601666666666667	1	0	0	0	1	4	9	.9636
3369	.380833333333333	0	0	1	0	0	2	9	.7617
3369	.5325	1	0	1	0	0	2	9	.997
3370	.5375	1	0	1	0	0	2	9	.997
3370	.501666666666666	1	0	0	0	1	4	9	.9636
3371	.4975	0	0	0	0	1	4	9	.8874
3372	.404166666666667	0	0	0	0	1	4	9	.8874
3372	.696666666666667	1	0	0	0	1	4	9	.9636
3372	.6475	1	0	0	1	0	3	9	1.1466
3372	.605	1	0	0	0	1	4	9	.9636
3374	.2475	0	0	1	0	0	2	9	.7617
3374	.695	1	0	1	0	0	2	9	.997
3374	.505	0	0	0	0	1	4	9	.8874
3374	.611666666666667	0	0	0	0	1	4	9	.8874
3375	.234166666666667	0	1	0	0	0	1	9	1.973
3375	.633333333333333	0	0	0	0	1	4	9	.8874
3376	.448333333333333	0	0	0	0	1	4	9	.8874
3376	.674166666666667	0	0	1	0	0	2	9	.7617
3376	.425833333333333	1	0	0	1	0	3	9	1.1466
3377	.661666666666667	1	0	0	0	1	4	9	.9636
3377	.671666666666667	1	0	1	0	0	2	9	.997
3378	.571666666666667	0	0	1	0	0	2	9	.7617
3378	.6475	1	0	1	0	0	2	9	.997
3379	.5825	1	0	1	0	0	2	9	.997
3380	.5225	1	0	1	0	0	2	9	.997
3381	.293333333333333	1	0	1	0	0	2	9	.997
3381	.351666666666667	0	0	0	0	1	4	9	.8874
3381	.490833333333333	0	0	0	0	1	4	9	.8874
3382	.311666666666667	1	0	0	0	1	4	9	.9636
3382	.491666666666667	0	0	1	0	0	2	9	.7617
3382	.100833333333333	0	0	0	0	1	4	9	.8874
3382	.243333333333333	1	0	0	0	1	4	9	.9636
3383	.5275	0	0	0	0	1	4	9	.8874
3384	.525833333333333	0	0	0	0	1	4	9	.8874
3384	.5775	0	0	1	0	0	2	9	.7617
3384	.591666666666667	1	0	0	0	1	4	9	.9636
3385	.496666666666667	1	0	0	0	1	4	9	.9636
3385	.5325	1	0	0	1	0	3	9	1.1466
3387	.441666666666667	0	0	0	0	1	4	9	.8874
3387	.528333333333333	0	0	0	0	1	4	9	.8874
3387	.665	1	0	1	0	0	2	9	.997
3387	.44	0	0	0	0	1	4	9	.8874
3388	.5075	0	0	1	0	0	2	9	.7617
3388	.506666666666667	0	0	1	0	0	2	9	.7617
3388	.68	1	0	0	0	1	4	9	.9636
3389	.7625	1	0	0	0	1	4	9	.9636
3389	.608333333333333	1	0	0	0	1	4	9	.9636
3389	.701666666666667	1	0	0	0	1	4	9	.9636
3390	.533333333333333	0	0	1	0	0	2	9	.7617
3390	.548333333333333	0	0	1	0	0	2	9	.7617
3390	.508333333333333	1	1	0	0	0	1	9	1.983
3390	.5325	1	0	0	0	1	4	9	.9636
3391	.4425	0	0	0	0	1	4	9	.8874
3391	.560833333333333	0	0	0	0	1	4	9	.8874
3391	.303333333333333	1	0	0	1	0	3	9	1.1466
3392	.388333333333333	1	0	1	0	0	2	9	.997
3392	.65	0	0	1	0	0	2	9	.7617
3392	.460833333333333	0	1	0	0	0	1	9	1.973
3392	.561666666666667	1	0	0	0	1	4	9	.9636
3392	.335	1	0	0	0	1	4	9	.9636
3393	.450833333333333	1	0	0	0	1	4	9	.9636
3393	.294166666666667	0	0	1	0	0	2	9	.7617
3393	.103333333333333	1	0	0	0	1	4	9	.9636
3393	.504166666666667	0	0	0	0	1	4	9	.8874
3393	.558333333333333	1	0	0	0	1	4	9	.9636
3394	.796666666666667	1	0	1	0	0	2	9	.997
3394	.536666666666667	0	0	0	0	1	4	9	.8874
3395	.456666666666667	0	0	1	0	0	2	9	.7617
3395	.705833333333333	1	0	0	0	1	4	9	.9636
3395	.385	0	0	0	0	1	4	9	.8874
3396	.55	0	0	0	1	0	3	9	1.1812
3396	.516666666666667	1	0	0	0	1	4	9	.9636
3396	.645833333333333	1	0	0	1	0	3	9	1.1466
3397	.83	1	0	1	0	0	2	9	.997
3397	.514166666666666	1	0	0	0	1	4	9	.9636
3397	.405833333333333	0	0	0	0	1	4	9	.8874
3397	.453333333333333	0	0	0	0	1	4	9	.8874
3397	.520833333333333	0	0	0	1	0	3	9	1.1812
3398	.449166666666667	0	0	0	1	0	3	9	1.1812
3398	.523333333333333	0	0	0	0	1	4	9	.8874
3398	.1425	1	0	1	0	0	2	9	.997
3399	.5775	0	0	1	0	0	2	9	.7617
3399	.6475	0	1	0	0	0	1	9	1.973
3400	.515	0	0	1	0	0	2	9	.7617
3400	.616666666666667	1	0	0	0	1	4	9	.9636
3400	.611666666666667	0	0	0	0	1	4	9	.8874
3400	.594166666666667	1	0	0	0	1	4	9	.9636
3402	.650833333333333	1	0	1	0	0	2	9	.997
3403	.5525	0	0	0	0	1	4	9	.8874
3403	.290833333333333	0	0	0	0	1	4	9	.8874
3403	.45	0	0	0	0	1	4	9	.8874
3404	.573333333333333	1	0	1	0	0	2	9	.997
3404	.573333333333333	0	0	1	0	0	2	9	.7617
3404	.643333333333333	0	0	1	0	0	2	9	.7617
3405	.3625	1	0	0	0	1	4	9	.9636
3405	.455833333333333	1	0	0	0	1	4	9	.9636
3405	.685	1	0	0	1	0	3	9	1.1466
3406	.476666666666667	1	0	0	0	1	4	9	.9636
3406	.641666666666667	0	0	0	0	1	4	9	.8874
3407	.49	0	0	1	0	0	2	9	.7617
3408	.498333333333333	0	0	0	1	0	3	9	1.1812
3408	.5225	1	0	0	0	1	4	9	.9636
3408	.579166666666667	1	0	1	0	0	2	9	.997
3409	.563333333333333	0	0	1	0	0	2	9	.7617
3409	.623333333333333	0	0	1	0	0	2	9	.7617
3409	.728333333333333	0	0	0	1	0	3	9	1.1812
3411	.5175	0	0	1	0	0	2	9	.7617
3411	.561666666666667	1	0	1	0	0	2	9	.997
3412	.590833333333333	1	0	0	1	0	3	9	1.1466
3412	.613333333333333	1	0	0	0	1	4	9	.9636
3412	.3925	1	0	0	0	1	4	9	.9636
3412	.4875	1	0	0	1	0	3	9	1.1466
3413	.605833333333333	0	0	0	0	1	4	9	.8874
3413	.566666666666667	0	0	0	0	1	4	9	.8874
3413	.4	1	0	0	0	1	4	9	.9636
3414	.525	1	0	0	0	1	4	9	.9636
3414	.6825	1	0	0	1	0	3	9	1.1466
3414	.415833333333333	1	0	0	0	1	4	9	.9636
3415	.473333333333333	1	0	0	0	1	4	9	.9636
3415	.575	0	0	0	1	0	3	9	1.1812
3416	.6875	1	0	1	0	0	2	9	.997
3416	.72	1	0	0	1	0	3	9	1.1466
3416	.6175	1	0	0	0	1	4	9	.9636
3417	.445	0	0	1	0	0	2	9	.7617
3417	.604166666666667	0	0	1	0	0	2	9	.7617
3417	.7325	1	1	0	0	0	1	9	1.983
3417	.636666666666667	1	0	0	0	1	4	9	.9636
3417	.5625	0	0	0	0	1	4	9	.8874
3417	.453333333333333	1	0	0	0	1	4	9	.9636
3417	.539166666666667	0	0	1	0	0	2	9	.7617
3418	.535833333333333	1	0	0	1	0	3	9	1.1466
3419	.393333333333333	0	0	0	0	1	4	9	.8874
3419	.625833333333333	0	0	0	0	1	4	9	.8874
3419	.596666666666666	1	0	0	0	1	4	9	.9636
3419	.493333333333333	1	0	0	0	1	4	9	.9636
3420	.4925	1	0	0	0	1	4	9	.9636
3420	.274166666666667	0	1	0	0	0	1	9	1.973
3420	.624166666666667	0	0	0	0	1	4	9	.8874
3420	.475	0	0	0	0	1	4	9	.8874
3421	.5025	0	0	1	0	0	2	9	.7617
3421	.515833333333333	0	0	0	0	1	4	9	.8874
3422	.398333333333333	0	0	0	0	1	4	9	.8874
3422	.405	1	0	1	0	0	2	9	.997
3422	.509166666666667	0	0	0	0	1	4	9	.8874
3423	.695833333333333	1	0	0	0	1	4	9	.9636
3424	.545	0	0	0	0	1	4	9	.8874
3424	.161666666666667	0	0	0	0	1	4	9	.8874
3424	.65	1	0	0	0	1	4	9	.9636
3426	.77	1	0	1	0	0	2	9	.997
3426	.585	0	0	0	0	1	4	9	.8874
3426	.3275	0	0	0	0	1	4	9	.8874
3427	.519166666666667	1	0	0	1	0	3	9	1.1466
3428	.4425	1	1	0	0	0	1	9	1.983
3428	.666666666666667	0	0	0	0	1	4	9	.8874
3429	.5975	0	0	0	0	1	4	9	.8874
3430	.515833333333333	0	0	1	0	0	2	9	.7617
3430	.845	1	0	0	0	1	4	9	.9636
3430	.428333333333333	0	0	0	0	1	4	9	.8874
3430	.728333333333333	1	1	0	0	0	1	9	1.983
3431	.613333333333333	1	0	1	0	0	2	9	.997
3431	.478333333333333	1	0	1	0	0	2	9	.997
3431	.565833333333333	0	0	0	1	0	3	9	1.1812
3432	.72	1	0	0	0	1	4	9	.9636
3432	.561666666666667	1	0	0	0	1	4	9	.9636
3433	.623333333333333	0	0	1	0	0	2	9	.7617
3433	.718333333333333	1	0	1	0	0	2	9	.997
3433	.296666666666667	0	0	1	0	0	2	9	.7617
3433	.8625	0	0	0	1	0	3	9	1.1812
3433	.6125	1	1	0	0	0	1	9	1.983
3433	.355833333333333	0	0	1	0	0	2	9	.7617
3433	.634166666666667	0	0	0	1	0	3	9	1.1812
3433	.545	0	0	0	1	0	3	9	1.1812
3433	.686666666666667	1	0	0	0	1	4	9	.9636
3434	.2425	1	0	1	0	0	2	9	.997
3434	.505	1	0	0	0	1	4	9	.9636
3434	.479166666666667	1	0	0	0	1	4	9	.9636
3434	.606666666666667	0	0	0	0	1	4	9	.8874
3435	.485833333333333	0	0	1	0	0	2	9	.7617
3435	.551666666666667	1	0	0	1	0	3	9	1.1466
3435	.449166666666667	0	0	0	1	0	3	9	1.1812
3436	.5875	1	0	1	0	0	2	9	.997
3436	.5025	1	0	1	0	0	2	9	.997
3436	.488333333333333	0	0	1	0	0	2	9	.7617
3436	.566666666666667	0	0	0	0	1	4	9	.8874
3436	.4975	1	0	0	0	1	4	9	.9636
3436	.533333333333333	0	0	0	0	1	4	9	.8874
3436	.496666666666667	0	0	0	0	1	4	9	.8874
3437	.53	1	0	0	0	1	4	9	.9636
3437	.4275	0	0	1	0	0	2	9	.7617
3437	.741666666666667	0	0	0	0	1	4	9	.8874
3438	.465833333333333	1	0	0	1	0	3	9	1.1466
3439	.64	0	0	0	0	1	4	9	.8874
3439	.65	1	1	0	0	0	1	9	1.983
3440	.536666666666667	0	0	1	0	0	2	9	.7617
3440	.675833333333333	0	0	0	0	1	4	9	.8874
3440	.736666666666667	1	0	0	1	0	3	9	1.1466
3440	.553333333333333	0	0	0	0	1	4	9	.8874
3441	.784166666666667	1	0	1	0	0	2	9	.997
3442	.8025	1	0	0	1	0	3	9	1.1466
3442	.550833333333333	0	0	1	0	0	2	9	.7617
3443	.563333333333333	0	0	1	0	0	2	9	.7617
3443	.715	0	0	0	0	1	4	9	.8874
3443	.510833333333333	0	0	0	0	1	4	9	.8874
3444	.691666666666667	1	0	0	1	0	3	9	1.1466
3445	.645	0	0	0	0	1	4	9	.8874
3445	.335	1	0	0	0	1	4	9	.9636
3445	.475833333333333	1	0	0	0	1	4	9	.9636
3445	.504166666666667	1	1	0	0	0	1	9	1.983
3445	.438333333333333	0	0	0	1	0	3	9	1.1812
3445	.45	0	0	0	1	0	3	9	1.1812
3446	.486666666666667	0	0	1	0	0	2	9	.7617
3446	.6675	1	0	0	1	0	3	9	1.1466
3446	.336666666666667	0	0	0	1	0	3	9	1.1812
3446	.788333333333333	1	0	0	1	0	3	9	1.1466
3446	.125833333333333	0	0	0	0	1	4	9	.8874
3446	.618333333333333	0	0	0	0	1	4	9	.8874
3446	.549166666666667	0	0	1	0	0	2	9	.7617
3446	.705	0	0	0	0	1	4	9	.8874
3446	.565	1	0	0	1	0	3	9	1.1466
3447	.611666666666667	1	0	0	0	1	4	9	.9636
3447	.708333333333333	1	0	0	0	1	4	9	.9636
3447	.648333333333333	1	0	0	0	1	4	9	.9636
3447	.710833333333333	1	0	1	0	0	2	9	.997
3447	.485	1	0	0	0	1	4	9	.9636
3447	.1325	0	0	0	0	1	4	9	.8874
3448	.3675	0	0	1	0	0	2	9	.7617
3448	.695	0	0	0	0	1	4	9	.8874
3448	.668333333333333	1	0	0	0	1	4	9	.9636
3449	.483333333333333	0	0	0	0	1	4	9	.8874
3449	.506666666666667	0	0	0	1	0	3	9	1.1812
3449	.5925	1	0	0	1	0	3	9	1.1466
3449	.641666666666667	0	0	0	0	1	4	9	.8874
3449	.474166666666667	0	0	1	0	0	2	9	.7617
3450	.494166666666667	0	0	0	1	0	3	9	1.1812
3450	.571666666666667	1	0	0	0	1	4	9	.9636
3450	.4025	1	0	0	0	1	4	9	.9636
3450	.425	0	0	0	1	0	3	9	1.1812
3450	.4575	1	0	0	1	0	3	9	1.1466
3451	.4975	0	0	0	0	1	4	9	.8874
3451	.619166666666667	1	0	0	0	1	4	9	.9636
3451	.596666666666667	1	0	1	0	0	2	9	.997
3452	.634166666666667	0	0	1	0	0	2	9	.7617
3452	.590833333333333	1	0	0	0	1	4	9	.9636
3453	.791666666666667	0	0	0	1	0	3	9	1.1812
3453	.541666666666667	0	0	0	0	1	4	9	.8874
3454	.213333333333333	1	0	1	0	0	2	9	.997
3454	.41	0	1	0	0	0	1	9	1.973
3454	.475	0	0	0	0	1	4	9	.8874
3454	.696666666666667	0	0	0	0	1	4	9	.8874
3454	.796666666666667	1	0	0	0	1	4	9	.9636
3454	.628333333333333	0	0	0	1	0	3	9	1.1812
3455	.5025	0	0	0	1	0	3	9	1.1812
3455	.463333333333333	1	0	0	1	0	3	9	1.1466
3455	.559166666666667	1	0	0	1	0	3	9	1.1466
3456	.1325	0	0	0	0	1	4	9	.8874
3456	.438333333333333	0	0	0	0	1	4	9	.8874
3456	.535	0	0	0	1	0	3	9	1.1812
3456	.569166666666667	0	0	0	1	0	3	9	1.1812
3457	.66	0	0	0	0	1	4	9	.8874
3457	.595833333333333	0	0	0	0	1	4	9	.8874
3457	.6125	1	0	1	0	0	2	9	.997
3457	.619166666666667	1	0	0	1	0	3	9	1.1466
3457	.665833333333333	0	0	0	1	0	3	9	1.1812
3457	.286666666666667	0	0	0	0	1	4	9	.8874
3457	.5225	0	0	0	0	1	4	9	.8874
3458	.505833333333333	0	0	0	0	1	4	9	.8874
3459	.721666666666667	1	0	0	0	1	4	9	.9636
3459	.5275	1	0	0	0	1	4	9	.9636
3459	.6225	0	0	0	0	1	4	9	.8874
3459	.3175	0	0	0	0	1	4	9	.8874
3460	.465	1	0	1	0	0	2	9	.997
3460	.4975	0	0	0	0	1	4	9	.8874
3460	.513333333333333	0	0	0	0	1	4	9	.8874
3461	.329166666666667	0	1	0	0	0	1	9	1.973
3462	.328333333333333	0	0	1	0	0	2	9	.7617
3462	.661666666666667	1	0	0	1	0	3	9	1.1466
3463	.639166666666667	1	0	1	0	0	2	9	.997
3463	.666666666666667	1	0	0	0	1	4	9	.9636
3464	.540833333333333	0	0	0	0	1	4	9	.8874
3464	.605833333333333	0	0	0	0	1	4	9	.8874
3464	.601666666666667	0	0	0	0	1	4	9	.8874
3464	.556666666666667	1	0	0	0	1	4	9	.9636
3465	.714166666666667	1	0	0	0	1	4	9	.9636
3465	.23	1	0	0	0	1	4	9	.9636
3465	.57	0	0	0	0	1	4	9	.8874
3465	.476666666666667	0	0	0	1	0	3	9	1.1812
3465	.460833333333333	1	0	0	1	0	3	9	1.1466
3466	.655	1	0	1	0	0	2	9	.997
3466	.4925	1	0	1	0	0	2	9	.997
3466	.525833333333333	1	0	0	0	1	4	9	.9636
3466	.508333333333333	0	0	0	0	1	4	9	.8874
3466	.483333333333333	1	0	0	0	1	4	9	.9636
3467	.725833333333333	1	0	1	0	0	2	9	.997
3467	.605	0	0	0	0	1	4	9	.8874
3468	.486666666666667	1	0	1	0	0	2	9	.997
3468	.660833333333333	1	0	1	0	0	2	9	.997
3468	.548333333333333	0	0	0	0	1	4	9	.8874
3468	.591666666666667	0	0	0	0	1	4	9	.8874
3469	.510833333333333	0	0	1	0	0	2	9	.7617
3469	.575833333333333	1	0	0	0	1	4	9	.9636
3469	.585	0	0	0	1	0	3	9	1.1812
3470	.609166666666667	1	0	0	0	1	4	9	.9636
3470	.783333333333333	0	0	0	0	1	4	9	.8874
3471	.6775	0	0	0	0	1	4	9	.8874
3471	.111666666666667	0	0	1	0	0	2	9	.7617
3471	.511666666666667	1	0	0	0	1	4	9	.9636
3471	.409166666666667	1	0	0	0	1	4	9	.9636
3471	.5825	0	0	0	0	1	4	9	.8874
3471	.595	0	0	0	0	1	4	9	.8874
3472	.734166666666667	0	0	0	1	0	3	9	1.1812
3472	.5925	0	0	1	0	0	2	9	.7617
3472	.5	0	0	0	0	1	4	9	.8874
3472	.4075	1	0	0	0	1	4	9	.9636
3473	.616666666666667	0	1	0	0	0	1	9	1.973
3473	.501666666666667	0	0	1	0	0	2	9	.7617
3474	.48	0	0	0	0	1	4	9	.8874
3474	.3725	0	0	0	0	1	4	9	.8874
3475	.585	1	0	1	0	0	2	9	.997
3475	.673333333333333	0	0	1	0	0	2	9	.7617
3476	.6525	0	0	0	0	1	4	9	.8874
3476	.533333333333333	1	0	0	0	1	4	9	.9636
3476	.596666666666667	0	0	0	0	1	4	9	.8874
3477	.6325	0	0	0	0	1	4	9	.8874
3477	.601666666666667	0	0	0	1	0	3	9	1.1812
3478	.735	0	0	0	0	1	4	9	.8874
3478	.694166666666667	0	0	0	0	1	4	9	.8874
3478	.424166666666667	1	0	1	0	0	2	9	.997
3479	.5275	0	0	0	0	1	4	9	.8874
3479	.523333333333333	1	0	0	1	0	3	9	1.1466
3479	.560833333333333	1	0	0	0	1	4	9	.9636
3479	.665	1	1	0	0	0	1	9	1.983
3480	.141666666666667	0	0	0	0	1	4	9	.8874
3481	.6875	0	0	0	0	1	4	9	.8874
3481	.674166666666667	1	0	0	0	1	4	9	.9636
3481	.4825	1	0	0	0	1	4	9	.9636
3481	.709166666666667	0	0	1	0	0	2	9	.7617
3481	.531666666666667	0	0	0	0	1	4	9	.8874
3481	.444166666666667	0	0	0	0	1	4	9	.8874
3482	.095	1	0	0	0	1	4	9	.9636
3482	.676666666666667	0	0	0	0	1	4	9	.8874
3482	.491666666666667	0	0	1	0	0	2	9	.7617
3482	.735	1	0	1	0	0	2	9	.997
3482	.485833333333333	1	0	0	1	0	3	9	1.1466
3483	.536666666666667	1	0	1	0	0	2	9	.997
3483	.636666666666667	0	0	0	0	1	4	9	.8874
3483	.5875	1	0	1	0	0	2	9	.997
3484	.5275	1	0	1	0	0	2	9	.997
3484	.651666666666667	1	0	0	1	0	3	9	1.1466
3484	.546666666666667	0	0	1	0	0	2	9	.7617
3484	.63	1	0	0	1	0	3	9	1.1466
3485	.375	0	0	1	0	0	2	9	.7617
3485	.544166666666666	0	0	0	1	0	3	9	1.1812
3486	.6875	1	1	0	0	0	1	9	1.983
3487	.5675	0	0	0	0	1	4	9	.8874
3487	.380833333333333	1	0	0	0	1	4	9	.9636
3487	.606666666666667	1	0	0	1	0	3	9	1.1466
3487	.423333333333333	0	0	0	1	0	3	9	1.1812
3487	.689166666666667	1	0	0	1	0	3	9	1.1466
3488	.746666666666667	1	0	0	0	1	4	9	.9636
3488	.478333333333333	1	0	0	0	1	4	9	.9636
3488	.46	0	0	0	1	0	3	9	1.1812
3489	.455	1	0	0	0	1	4	9	.9636
3489	.493333333333333	0	0	0	0	1	4	9	.8874
3489	.556666666666667	1	0	0	1	0	3	9	1.1466
3489	.636666666666667	0	0	0	1	0	3	9	1.1812
3490	.683333333333333	0	0	0	0	1	4	9	.8874
3490	.6625	0	0	1	0	0	2	9	.7617
3490	.648333333333333	0	0	0	0	1	4	9	.8874
3490	.509166666666667	1	0	1	0	0	2	9	.997
3490	.846666666666667	1	0	1	0	0	2	9	.997
3490	.604166666666667	0	0	0	1	0	3	9	1.1812
3491	.649166666666667	1	0	0	1	0	3	9	1.1466
3491	.651666666666667	1	1	0	0	0	1	9	1.983
3491	.678333333333333	1	0	0	0	1	4	9	.9636
3491	.524166666666667	0	0	0	1	0	3	9	1.1812
3492	.551666666666667	0	0	1	0	0	2	9	.7617
3492	.433333333333333	0	0	1	0	0	2	9	.7617
3492	.525	0	1	0	0	0	1	9	1.973
3492	.496666666666667	0	0	1	0	0	2	9	.7617
3492	.6375	0	0	0	1	0	3	9	1.1812
3493	.733333333333333	1	0	0	0	1	4	9	.9636
3494	.588333333333333	1	0	1	0	0	2	9	.997
3495	.558333333333333	1	0	1	0	0	2	9	.997
3495	.7	1	0	0	0	1	4	9	.9636
3495	.3075	0	0	1	0	0	2	9	.7617
3496	.749166666666667	1	0	1	0	0	2	9	.997
3496	.565833333333333	1	0	0	0	1	4	9	.9636
3496	.465833333333333	0	0	0	1	0	3	9	1.1812
3497	.530833333333333	1	0	0	1	0	3	9	1.1466
3497	.575	1	0	0	0	1	4	9	.9636
3498	.5175	1	0	0	1	0	3	9	1.1466
3498	.5925	0	0	0	0	1	4	9	.8874
3498	.515	1	0	0	0	1	4	9	.9636
3499	.3625	0	0	0	1	0	3	9	1.1812
3499	.238333333333333	0	0	1	0	0	2	9	.7617
3499	.574166666666667	1	0	0	0	1	4	9	.9636
3499	.503333333333333	1	0	0	1	0	3	9	1.1466
3499	.628333333333333	0	0	0	0	1	4	9	.8874
3500	.471666666666667	0	0	0	0	1	4	9	.8874
3502	.478333333333333	0	0	1	0	0	2	9	.7617
3502	.3375	0	0	0	0	1	4	9	.8874
3502	.51	0	0	0	1	0	3	9	1.1812
3503	.578333333333333	1	0	1	0	0	2	9	.997
3503	.523333333333333	1	0	0	0	1	4	9	.9636
3504	.188333333333333	1	0	0	0	1	4	9	.9636
3504	.55	0	0	0	1	0	3	9	1.1812
3505	.469166666666667	0	0	1	0	0	2	9	.7617
3505	.539166666666667	0	0	0	0	1	4	9	.8874
3505	.679166666666667	0	0	0	0	1	4	9	.8874
3505	.553333333333333	0	1	0	0	0	1	9	1.973
3505	.444166666666667	1	0	0	0	1	4	9	.9636
3505	.383333333333333	0	0	0	1	0	3	9	1.1812
3506	.426666666666667	1	0	0	0	1	4	9	.9636
3507	.5825	1	0	0	0	1	4	9	.9636
3507	.581666666666667	0	0	1	0	0	2	9	.7617
3508	.545833333333333	0	0	1	0	0	2	9	.7617
3508	.644166666666667	0	0	1	0	0	2	9	.7617
3508	.6275	1	0	0	0	1	4	9	.9636
3509	.526666666666667	0	0	0	0	1	4	9	.8874
3509	.6675	0	0	0	0	1	4	9	.8874
3509	.193333333333333	1	0	0	0	1	4	9	.9636
3510	.705	0	0	0	1	0	3	9	1.1812
3510	.501666666666667	0	0	0	0	1	4	9	.8874
3510	.6275	0	0	1	0	0	2	9	.7617
3510	.220833333333333	1	0	0	1	0	3	9	1.1466
3511	.588333333333333	0	0	0	0	1	4	9	.8874
3511	.71	0	0	0	0	1	4	9	.8874
3511	.545	0	0	0	0	1	4	9	.8874
3511	.558333333333333	0	0	1	0	0	2	9	.7617
3512	.626666666666667	1	0	0	0	1	4	9	.9636
3512	.519166666666667	1	0	1	0	0	2	9	.997
3512	.873333333333333	1	0	0	0	1	4	9	.9636
3512	.5525	1	0	0	1	0	3	9	1.1466
3512	.503333333333333	0	0	0	0	1	4	9	.8874
3512	.526666666666667	0	1	0	0	0	1	9	1.973
3513	.654166666666667	0	0	1	0	0	2	9	.7617
3513	.531666666666667	0	0	1	0	0	2	9	.7617
3513	.573333333333333	1	0	1	0	0	2	9	.997
3514	.563333333333333	1	0	0	1	0	3	9	1.1466
3514	.615	0	0	0	1	0	3	9	1.1812
