"lftd" "LS" "AS" "sekse" "noord" "oost" "zuid" "west" "regio" "lftj" "psw" "LOLS" "LOAS" "DT"
3593 0.865 0.745 0 0 0 0 1 4 9 0.9435 1.85745472849345 1.07212067322113 -4.9
3593 0.831666666666667 0.5375 0 1 0 0 0 1 9 1.9859 1.59748557891026 0.150282203049338 10.5
3593 0.895 0.4675 0 0 1 0 0 2 9 0.8979 2.14286336811733 -0.130183548854838 22.6
3594 0.841666666666667 0.3925 0 0 1 0 0 2 9 0.8979 1.67068153767482 -0.43681563799224 20.9
3594 0.630833333333333 0.685 1 0 0 0 1 4 9 0.9891 0.535793483392312 0.776846199436592 -18.3
3596 0.825 0.121666666666667 0 0 1 0 0 2 9 0.8979 1.55059741241117 -1.97674110739297 32.7
3597 0.7225 0.4375 1 0 0 0 1 4 9 0.9891 0.956896486800098 -0.251314428280906 7.5
3598 0.641666666666667 0.625833333333333 0 0 1 0 0 2 9 0.8979 0.582605306160123 0.514382764021879 -12
3598 0.943333333333333 0.624166666666667 0 1 0 0 0 1 9 1.9859 2.81223355358702 0.507271644014542 16.8
3599 0.466666666666667 0.704166666666667 0 0 1 0 0 2 9 0.8979 -0.133531392624521 0.86721883788176 -27.4
3599 0.8 0.586666666666667 1 0 1 0 0 2 9 0.9521 1.38629436111989 0.350202429433116 3.3
3599 0.618333333333333 0.474166666666667 0 0 0 0 1 4 9 0.9435 0.482480059053194 -0.103425428414881 -1.3
3600 0.614166666666667 0.504166666666667 1 0 1 0 0 2 9 0.9521 0.464860838103104 0.016667052485213 -3.5
3600 0.7175 0.5 1 1 0 0 0 1 9 1.7327 0.932094397047281 0 3.1
3600 0.745 0.563333333333333 1 0 1 0 0 2 9 0.9521 1.07212067322113 0.254701391721921 0.4
3600 0.731666666666667 0.6 1 0 0 0 1 4 9 0.9891 1.00309504809071 0.405465108108164 -3.7
3601 0.796666666666667 0.484166666666667 0 0 1 0 0 2 9 0.8979 1.3655896877582 -0.0633545158326833 10.9
3602 0.7675 0.549166666666667 0 0 0 1 0 3 9 0.9082 1.19424825443394 0.197304255656027 3.5
3602 0.205 0.371666666666667 0 0 0 0 1 4 9 0.9435 -1.35533213551592 -0.525073415987891 -10.4
3602 0.5675 0.573333333333333 0 0 0 0 1 4 9 0.9435 0.271658422983624 0.295464212893835 -11.1
3603 0.698333333333333 0.32 1 0 1 0 0 2 9 0.9521 0.839373888656311 -0.75377180237638 12.1
3604 0.7475 0.624166666666667 0 0 0 0 1 4 9 0.9435 1.08532305654943 0.507271644014542 -4.7
3605 0.753333333333333 0.5925 1 0 0 1 0 3 9 1.0026 1.11646990606811 0.374309940328369 -1.3
3605 0.5575 0.465833333333333 0 0 1 0 0 2 9 0.8979 0.23102203888629 -0.136879983765572 -3.6
3606 0.5875 0.331666666666667 0 0 1 0 0 2 9 0.8979 0.353640040243578 -0.700656602582075 5.2
3606 0.763333333333333 0.7025 1 0 0 0 1 4 9 0.9891 1.17104212651292 0.859231176222216 -10.9
3606 0.555833333333333 0.3425 0 0 0 1 0 3 9 0.9082 0.224268621749778 -0.65217310634964 3.2
3607 0.455833333333333 0.5575 0 0 0 0 1 4 9 0.9435 -0.177128326854451 0.23102203888629 -14.2
3607 0.8625 0.6275 1 0 1 0 0 2 9 0.9521 1.83621123179889 0.521506633186325 6.2
3607 0.769166666666667 0.685 0 0 0 0 1 4 9 0.9435 1.20361172831552 0.776846199436592 -8.7
3608 0.778333333333333 0.518333333333333 1 0 0 0 1 4 9 0.9891 1.25598012944714 0.0733662240668006 6.8
3608 0.715 0.521666666666667 1 0 0 0 1 4 9 0.9891 0.919793362425357 0.0867209747805333 1.4
3609 0.81 0.7675 1 0 0 0 1 4 9 0.9891 1.450010175506 1.19424825443394 -12.7
3610 0.648333333333333 0.413333333333333 0 0 0 0 1 4 9 0.9435 0.611721210142378 -0.350202429433116 4.1
3610 0.755 0.648333333333333 0 0 0 0 1 4 9 0.9435 1.1254595387043 0.611721210142378 -6.3
3610 0.735 0.718333333333333 1 0 0 0 1 4 9 0.9891 1.02014067322661 0.936209375180673 -14.7
3611 0.735833333333333 0.621666666666667 0 0 0 1 0 3 9 0.9082 1.02442342672668 0.496628402162414 -5.4
3611 0.886666666666667 0.678333333333333 0 0 1 0 0 2 9 0.8979 2.05713578416554 0.746122996537708 4.1
3611 0.58 0.5725 1 0 0 0 1 4 9 0.9891 0.322773392263051 0.29205844705158 -10.4
3612 0.6725 0.605833333333333 1 0 1 0 0 2 9 0.9521 0.719514056400687 0.429831089041585 -8.4
3612 0.763333333333333 0.7075 1 0 0 0 1 4 9 0.9891 1.17104212651292 0.883272962845482 -11.4
3612 0.905833333333333 0.560833333333333 0 0 0 0 1 4 9 0.9435 2.26378906840887 0.244544781103364 17.2
3612 0.845833333333333 0.608333333333333 1 0 1 0 0 2 9 0.9521 1.70228806639756 0.440311839438331 6.1
3612 0.685833333333333 0.466666666666667 0 0 0 1 0 3 9 0.9082 0.780711013229057 -0.133531392624521 3.2
3614 0.426666666666667 0.598333333333333 0 0 1 0 0 2 9 0.8979 -0.295464212893835 0.398525454997623 -18.7
3614 0.819166666666667 0.76 1 0 0 0 1 4 9 0.9891 1.51071176660671 1.15267950993839 -11.1
3615 0.670833333333333 0.6 1 0 0 0 1 4 9 0.9891 0.71195651251744 0.405465108108164 -7.9
3615 0.85 0.681666666666667 0 0 0 0 1 4 9 0.9435 1.73460105538811 0.761441727996173 -0.4
3617 0.368333333333333 0.474166666666667 0 0 1 0 0 2 9 0.8979 -0.539373503564675 -0.103425428414881 -11.1
3617 0.799166666666667 0.710833333333333 0 0 0 1 0 3 9 0.9082 1.38109414139279 0.899434767544818 -8.4
3617 0.735833333333333 0.6125 0 0 0 0 1 4 9 0.9435 1.02442342672668 0.457833093625481 -4.5
3618 0.69 0.654166666666667 1 1 0 0 0 1 9 1.7327 0.800119300112113 0.637405197551712 -11.7
3618 0.735 0.495833333333333 0 0 1 0 0 2 9 0.8979 1.02014067322661 -0.016667052485213 4.8
3618 0.511666666666667 0.556666666666667 0 0 0 1 0 3 9 0.9082 0.0466751385701314 0.227644684195003 -12
3619 0.7725 0.565833333333333 0 0 0 0 1 4 9 0.9435 1.2224817703809 0.264871085805328 2.6
3619 0.9475 0.56 0 0 0 0 1 4 9 0.9435 2.893013767359 0.241162056816888 23.1
3619 0.574166666666666 0.4775 0 0 1 0 0 2 9 0.8979 0.298871680809952 -0.0900608239181811 -3.6
3619 0.679166666666667 0.486666666666667 1 0 0 1 0 3 9 1.0026 0.74994477895308 -0.0533459807052913 1.4
3620 0.726666666666667 0.581666666666667 0 0 1 0 0 2 9 0.8979 0.977775815524838 0.329618983070645 -2.5
3620 0.7325 0.608333333333333 1 1 0 0 0 1 9 1.7327 1.00734377455516 0.440311839438331 -4.4
3620 0.749166666666667 0.575833333333333 1 0 1 0 0 2 9 0.9521 1.09417276972275 0.305691807217146 -0.2
3623 0.6125 0.445 1 0 0 0 1 4 9 0.9891 0.457833093625481 -0.220893831580194 0.3
3624 0.7675 0.796666666666667 1 0 0 0 1 4 9 0.9891 1.19424825443394 1.3655896877582 -19.3
3625 0.8375 0.729166666666667 1 0 0 0 1 4 9 0.9891 1.63974326192943 0.990398704027879 -6.3
3625 0.64 0.588333333333333 0 0 0 0 1 4 9 0.9435 0.575364144903562 0.357079720305318 -8.7
3625 0.89 0.666666666666667 0 0 0 0 1 4 9 0.9435 2.09074109693377 0.693147180559947 5.7
3625 0.8875 0.703333333333333 0 0 0 0 1 4 9 0.9435 2.0654552997051 0.863221763743925 1.8
3625 0.775 0.65 1 0 0 0 1 4 9 0.9891 1.23676262714893 0.619039208406224 -4.8
3626 0.698333333333333 0.27 0 0 1 0 0 2 9 0.8979 0.839373888656311 -0.994622575144062 14.5
3626 0.709166666666667 0.5625 0 0 0 0 1 4 9 0.9435 0.891340206370948 0.251314428280906 -2.2
3626 0.824166666666666 0.664166666666667 1 0 1 0 0 2 9 0.9521 1.54483619814664 0.681918116843534 -1.4
3627 0.69 0.595 0 0 0 0 1 4 9 0.9435 0.800119300112113 0.384674338439091 -6.2
3628 0.645833333333333 0.481666666666667 0 0 0 0 1 4 9 0.9435 0.600773860428929 -0.0733662240668006 -0.2
3628 0.6075 0.5025 0 0 0 1 0 3 9 0.9082 0.436815637992241 0.0100000833345832 -3.7
3629 0.8625 0.693333333333333 1 0 0 0 1 4 9 0.9891 1.83621123179889 0.815749502652276 -0.1
3630 0.670833333333333 0.4 0 0 0 0 1 4 9 0.9435 0.71195651251744 -0.405465108108164 6.2
3631 0.665 0.625833333333333 0 0 1 0 0 2 9 0.8979 0.685656508830788 0.514382764021879 -10.6
3631 0.6725 0.4 0 0 0 0 1 4 9 0.9435 0.719514056400687 -0.405465108108164 6.3
3632 0.890833333333333 0.669166666666667 1 0 1 0 0 2 9 0.9521 2.09928158782389 0.704418433259573 5.5
3632 0.31 0.5275 1 0 1 0 0 2 9 0.9521 -0.800119300112113 0.110111118416424 -16.7
3632 0.8025 0.395833333333333 0 0 0 0 1 4 9 0.9435 1.40199327066299 -0.422856850820035 16.8
3632 0.675833333333333 0.675 0 0 0 0 1 4 9 0.9435 0.734688710496965 0.730887508542793 -14.6
3633 0.6925 0.610833333333333 1 0 0 0 1 4 9 0.9891 0.811833150814921 0.450816444217753 -7.5
3633 0.848333333333333 0.616666666666667 1 0 0 0 1 4 9 0.9891 1.72158851003367 0.475423696715076 5.7
3633 0.854166666666667 0.855 0 0 0 0 1 4 9 0.9435 1.767661917649 1.77436772651619 -16
3633 0.880833333333333 0.578333333333333 1 0 1 0 0 2 9 0.9521 2.00034535561033 0.315935291219338 12.7
3634 0.621666666666667 0.679166666666667 1 0 0 0 1 4 9 0.9891 0.496628402162414 0.74994477895308 -18.2
3634 0.92 0.610833333333333 1 0 0 1 0 3 9 1.0026 2.44234703536921 0.450816444217753 14.7
3635 0.676666666666667 0.665833333333333 0 1 0 0 0 1 9 1.9859 0.738495000538406 0.689399518459704 -13.7
3636 0.5075 0.6025 0 0 0 0 1 4 9 0.9435 0.0300022503037987 0.415892731270424 -16.1
3636 0.719166666666667 0.718333333333333 0 0 0 0 1 4 9 0.9435 0.940331760731068 0.936209375180673 -15.9
3637 0.895833333333333 0.6125 0 0 0 1 0 3 9 0.9082 2.15176220325946 0.457833093625481 11.5
3638 0.6575 0.610833333333334 0 0 0 0 1 4 9 0.9435 0.65217310634964 0.450816444217757 -9.7
3638 0.726666666666667 0.585 0 0 1 0 0 2 9 0.8979 0.977775815524838 0.343333327001158 -2.8
3639 0.601666666666667 0.581666666666666 0 0 0 0 1 4 9 0.9435 0.412414406401372 0.32961898307064 -10.1
3640 0.7875 0.656666666666667 1 0 0 0 1 4 9 0.9891 1.30992138233532 0.648474740508354 -4.2
3641 0.940833333333333 0.624166666666667 1 0 1 0 0 2 9 0.9521 2.76640768710834 0.507271644014542 16.5
3641 0.62 0.505 1 0 0 0 1 4 9 0.9891 0.489548225318706 0.0200006667066694 -3.2
3641 0.686666666666667 0.4675 1 1 0 0 0 1 9 1.7327 0.784581386519579 -0.130183548854838 3.2
3641 0.9375 0.344166666666667 1 1 0 0 0 1 9 1.7327 2.70805020110221 -0.644780655456369 35.2
3642 0.540833333333333 0.6 0 0 1 0 0 2 9 0.8979 0.163697907551174 0.405465108108164 -14.5
3642 0.905 0.750833333333333 1 0 0 1 0 3 9 1.0026 2.25405805209939 1.10306168421765 -0.5
3642 0.94 0.714166666666667 1 0 0 0 1 4 9 0.9891 2.75153531304195 0.915707471431841 7.7
3643 0.803333333333333 0.665833333333333 1 0 0 0 1 4 9 0.9891 1.40725948958493 0.689399518459704 -3.6
3643 0.795 0.634166666666667 1 0 0 0 1 4 9 0.9891 1.35533213551592 0.550133944786516 -1.4
3644 0.86 0.760833333333333 0 0 1 0 0 2 9 0.8979 1.81528996663825 1.15725366483535 -6.8
3644 0.384166666666667 0.606666666666667 0 0 0 0 1 4 9 0.9435 -0.471899877951552 0.433322062611132 -20.8
3644 0.624166666666667 0.4725 1 0 0 1 0 3 9 1.0026 0.507271644014542 -0.110111118416424 -0.8
3645 0.620833333333333 0.704166666666667 1 0 0 0 1 4 9 0.9891 0.493086799428608 0.86721883788176 -20.6
3645 0.7575 0.651666666666667 1 0 0 0 1 4 9 0.9891 1.13902182700599 0.626373308020556 -6.4
3646 0.733333333333333 0.656666666666667 1 0 0 0 1 4 9 0.9891 1.01160091167848 0.648474740508354 -8.8
3647 0.828333333333333 0.659166666666667 0 0 0 1 0 3 9 0.9082 1.57386103786699 0.659582811724854 -0.4
3647 0.824166666666666 0.563333333333333 0 0 0 0 1 4 9 0.9435 1.54483619814664 0.254701391721921 7.8
3648 0.7975 0.665833333333333 1 0 0 0 1 4 9 0.9891 1.37074194811241 0.689399518459704 -4.2
3649 0.505833333333333 0.47 0 0 0 0 1 4 9 0.9435 0.0233343920617715 -0.120144311842063 -6
3650 0.709166666666667 0.52 0 0 1 0 0 2 10 0.6894 0.891340206370948 0.0800427076735366 1.1
3650 0.890833333333333 0.63 0 0 0 0 1 4 10 0.9083 2.09928158782389 0.532216813747308 9.3
3650 0.820833333333333 0.784166666666667 1 0 1 0 0 2 10 0.9998 1.52200361304442 1.29011507788584 -13.1
3650 0.678333333333333 0.566666666666667 1 0 0 1 0 3 10 1.2664 0.746122996537708 0.268263986594681 -4.6
3650 0.815 0.403333333333333 0 0 0 0 1 4 10 0.9083 1.48283228816254 -0.391595260244015 17.6
3650 0.65 0.565833333333333 0 1 0 0 0 1 10 1.5334 0.619039208406224 0.264871085805328 -6.2
3650 0.853333333333333 0.618333333333333 1 0 0 0 1 4 10 0.9098 1.7609878105613 0.482480059053194 6.1
3650 0.806666666666667 0.4975 0 0 1 0 0 2 10 0.6894 1.42849471561027 -0.0100000833345833 11
3651 0.759166666666667 0.666666666666667 1 0 0 1 0 3 10 1.2664 1.14811620914753 0.693147180559947 -7.7
3651 0.523333333333333 0.499166666666667 0 0 0 0 1 4 10 0.9083 0.0934011750883994 -0.003333336419757 -7.2
3651 0.788333333333333 0.505 0 0 0 1 0 3 10 1.6356 1.31490830203334 0.0200006667066694 8.7
3651 0.676666666666667 0.645833333333333 0 0 0 1 0 3 10 1.6356 0.738495000538406 0.600773860428929 -11.8
3652 0.795 0.723333333333333 1 0 0 0 1 4 10 0.9098 1.35533213551592 0.96105674574386 -9.9
3652 0.820833333333333 0.538333333333333 0 0 0 0 1 4 10 0.9083 1.52200361304442 0.153634817035317 9.4
3652 0.655 0.585833333333333 0 0 1 0 0 2 10 0.6894 0.641090818603892 0.346766865714035 -7.6
3653 0.599166666666667 0.421666666666667 1 1 0 0 0 1 10 1.9799 0.401994087615287 -0.315935291219337 1
3653 0.723333333333333 0.756666666666667 1 0 0 0 1 4 10 0.9098 0.96105674574386 1.13449057633301 -19.2
3654 0.645833333333333 0.681666666666667 0 0 0 0 1 4 10 0.9083 0.600773860428929 0.761441727996173 -17
3654 0.680833333333333 0.745 0 0 0 0 1 4 10 0.9083 0.757604105679355 1.07212067322113 -21
3654 0.684166666666666 0.528333333333333 1 0 1 0 0 2 10 0.9998 0.772986904369999 0.113454876234042 -1.2
3655 0.76 0.514166666666666 1 0 0 0 1 4 10 0.9098 1.15267950993839 0.0566818375548928 5.5
3655 0.7775 0.67 0 0 0 0 1 4 10 0.9083 1.25115654244709 0.708185057924486 -6.4
3655 0.310833333333333 0.471666666666667 1 0 0 1 0 3 10 1.2664 -0.796226275379877 -0.113454876234042 -12.7
3657 0.158333333333333 0.285 1 0 0 0 1 4 10 0.9098 -1.67068153767482 -0.919793362425357 -7.6
3657 0.873333333333333 0.831666666666667 1 0 0 0 1 4 10 0.9098 1.93075834403471 1.59748557891026 -11.7
3657 0.628333333333333 0.660833333333333 1 0 0 0 1 4 10 0.9098 0.52507341598789 0.667010036192252 -16
3658 0.4325 0.65 1 0 0 0 1 4 10 0.9098 -0.271658422983624 0.619039208406224 -23.2
3658 0.838333333333333 0.525833333333333 0 0 0 1 0 3 10 1.6356 1.64587919159635 0.103425428414881 12.2
3659 0.664166666666666 0.576666666666667 0 0 0 0 1 4 10 0.9083 0.681918116843529 0.309104508039189 -6.3
3659 0.500833333333333 0.5025 0 0 0 0 1 4 10 0.9083 0.00333333641975689 0.0100000833345832 -8.3
3659 0.78 0.645833333333333 1 0 0 0 1 4 10 0.9098 1.26566637333128 0.600773860428929 -3.8
3659 0.85 0.425833333333333 0 0 1 0 0 2 10 0.6894 1.73460105538811 -0.298871680809955 20
3660 0.2325 0.530833333333333 0 0 0 0 1 4 10 0.9083 -1.19424825443394 0.123490027432472 -19.3
3660 0.9275 0.654166666666667 1 0 0 0 1 4 10 0.9098 2.54890623262096 0.637405197551712 11.7
3661 0.835 0.535833333333333 0 0 1 0 0 2 10 0.6894 1.62148625095027 0.143579484310334 11.1
3661 0.741666666666667 0.4325 0 0 0 0 1 4 10 0.9083 1.054649165247 -0.271658422983624 9.4
3661 0.865 0.821666666666667 0 0 0 0 1 4 10 0.9083 1.85745472849345 1.52768033958079 -11.7
3661 0.794166666666667 0.635833333333333 1 0 0 0 1 4 10 0.9098 1.35022656702623 0.557324836188866 -1.6
3661 0.895833333333333 0.563333333333333 0 0 0 0 1 4 10 0.9083 2.15176220325946 0.254701391721921 15.8
3662 0.5575 0.428333333333333 0 0 0 0 1 4 10 0.9083 0.23102203888629 -0.288654362270721 -1.3
3662 0.860833333333333 0.593333333333333 1 0 1 0 0 2 10 0.9998 1.82222865670288 0.377762505558827 9.2
3662 0.6325 0.474166666666667 0 0 0 1 0 3 10 1.6356 0.542956901948784 -0.103425428414881 -0.4
3662 0.585 0.511666666666667 1 0 0 1 0 3 10 1.2664 0.343333327001158 0.0466751385701314 -5.4
3663 0.840833333333333 0.5975 1 0 1 0 0 2 10 0.9998 1.66444159230698 0.395059186947048 6.6
3663 0.945 0.539166666666667 0 0 0 0 1 4 10 0.9083 2.84385174226127 0.156988292978567 24.4
3664 0.841666666666667 0.446666666666666 0 0 0 0 1 4 10 0.9083 1.67068153767482 -0.214147988405635 17.9
3664 0.821666666666667 0.57 1 0 0 0 1 4 10 0.9098 1.52768033958079 0.281851152140987 7
3664 0.84 0.575 0 0 0 0 1 4 10 0.9083 1.65822807660353 0.302280871872934 8.5
3664 0.568333333333333 0.258333333333333 1 0 0 0 1 4 10 0.9098 0.275054415583978 -1.054649165247 7.9
3664 0.639166666666667 0.545 1 0 0 0 1 4 10 0.9098 0.571749073364768 0.180488375712294 -5.1
3664 0.705 0.535 0 0 0 0 1 4 10 0.9083 0.871222446472449 0.14022934130865 -0.3
3664 0.675 0.636666666666666 1 0 0 0 1 4 10 0.9098 0.730887508542793 0.560925545817483 -11
3664 0.578333333333333 0.445 0 0 0 1 0 3 10 1.6356 0.315935291219338 -0.220893831580194 -1.3
3665 0.9675 0.4225 0 0 0 0 1 4 10 0.9083 3.39347533556825 -0.31251899559872 36.1
3665 0.87 0.6525 1 0 0 1 0 3 10 1.2664 1.90095876119305 0.630046474192001 4.8
3666 0.565833333333333 0.7 1 0 0 1 0 3 10 1.2664 0.264871085805328 0.847297860387203 -22.8
3666 0.733333333333333 0.504166666666667 0 0 0 0 1 4 10 0.9083 1.01160091167848 0.016667052485213 4.1
3666 0.556666666666667 0.515 1 0 0 0 1 4 10 0.9098 0.227644684195003 0.060018009726253 -6.9
3666 0.0625 0.17 0 0 0 1 0 3 10 1.6356 -2.70805020110221 -1.58562726374038 -6.5
3667 0.624166666666667 0.706666666666667 1 0 0 0 1 4 10 0.9098 0.507271644014542 0.879249460193807 -20.6
3667 0.754166666666667 0.438333333333333 0 0 1 0 0 2 10 0.6894 1.12095958736011 -0.247928898174598 10
3667 0.678333333333333 0.439166666666667 0 0 0 1 0 3 10 1.6356 0.746122996537708 -0.244544781103364 4.4
3668 0.554166666666667 0.374166666666667 0 0 0 0 1 4 10 0.9083 0.217520293759849 -0.514382764021879 1.6
3668 0.9375 0.823333333333333 0 0 0 0 1 4 10 0.9083 2.70805020110221 1.53909642307585 -2.7
3668 0.900833333333333 0.63 1 0 0 0 1 4 10 0.9098 2.20651832452768 0.532216813747308 10.6
3668 0.7075 0.5425 0 0 0 0 1 4 10 0.9083 0.883272962845482 0.170411200699039 -0.7
3669 0.6775 0.573333333333333 0 0 1 0 0 2 10 0.6894 0.742306416518029 0.295464212893835 -5.1
3669 0.7325 0.374166666666667 0 0 0 0 1 4 10 0.9083 1.00734377455516 -0.514382764021879 11.9
3669 0.905833333333333 0.611666666666667 1 0 1 0 0 2 10 0.9998 2.26378906840887 0.454323394488871 12.9
3670 0.6225 0.3925 1 0 0 0 1 4 10 0.9098 0.500173059649784 -0.43681563799224 3.9
3670 0.734166666666667 0.524166666666667 1 0 0 0 1 4 10 0.9098 1.01586652315134 0.0967420470444316 2.7
3670 0.800833333333333 0.638333333333333 1 0 0 0 1 4 10 0.9098 1.39151085703878 0.568137635640185 -1.2
3671 0.418333333333333 0.183333333333333 0 0 1 0 0 2 10 0.6894 -0.329618983070645 -1.49392502531226 5.8
3671 0.83 0.676666666666667 1 0 0 0 1 4 10 0.9098 1.58562726374038 0.738495000538406 -1.9
3671 0.9275 0.504166666666667 1 0 1 0 0 2 10 0.9998 2.54890623262096 0.016667052485213 24.4
3672 0.330833333333333 0.611666666666667 0 0 1 0 0 2 10 0.6894 -0.704418433259573 0.454323394488871 -22.9
3672 0.8775 0.735833333333333 1 0 1 0 0 2 10 0.9998 1.96896592535524 1.02442342672668 -2.4
3672 0.509166666666667 0.21 0 0 1 0 0 2 10 0.6894 0.0366707755200098 -1.3249254147436 7.7
3672 0.7975 0.481666666666666 0 0 0 0 1 4 10 0.9083 1.37074194811241 -0.0733662240668046 11.2
3673 0.664166666666667 0.540833333333333 0 0 1 0 0 2 10 0.6894 0.681918116843534 0.163697907551174 -3.4
3673 0.8575 0.705 0 0 0 0 1 4 10 0.9083 1.79467917933139 0.871222446472449 -1.7
3674 0.716666666666667 0.57 0 0 1 0 0 2 10 0.6894 0.927986771637348 0.281851152140987 -2.2
3674 0.680833333333333 0.306666666666667 0 0 0 0 1 4 10 0.9083 0.757604105679355 -0.815749502652276 11.6
3674 0.721666666666666 0.5575 1 0 0 0 1 4 10 0.9098 0.952743915585731 0.23102203888629 -0.8
3674 0.771666666666667 0.5175 1 0 0 1 0 3 10 1.2664 1.21774612825811 0.0700286043604833 6.3
3674 0.695833333333333 0.5875 0 0 1 0 0 2 10 0.6894 0.827534371268362 0.353640040243578 -5.1
3675 0.7225 0.474166666666667 0 0 0 0 1 4 10 0.9083 0.956896486800098 -0.103425428414881 5.3
3675 0.816666666666667 0.623333333333333 0 0 1 0 0 2 10 0.6894 1.49392502531226 0.503720798142245 1.8
3676 0.96 0.633333333333333 0 0 0 0 1 4 10 0.9083 3.17805383034794 0.546543706368068 18.8
3677 0.77 0.466666666666667 1 0 1 0 0 2 10 0.9998 1.20831120592453 -0.133531392624521 9.6
3677 0.6525 0.55 0 0 0 0 1 4 10 0.9083 0.630046474192001 0.200670695462151 -4.8
3677 0.89 0.825 1 0 0 0 1 4 10 0.9098 2.09074109693377 1.55059741241117 -9.1
3677 0.6275 0.569166666666667 1 0 0 1 0 3 10 1.2664 0.521506633186325 0.278451985062363 -7.7
3678 0.668333333333333 0.548333333333333 0 0 1 0 0 2 10 0.6894 0.700656602582075 0.19393892988567 -3.7
3678 0.8425 0.675 1 0 0 0 1 4 10 0.9098 1.67694820396083 0.730887508542793 -0.4
3678 0.813333333333333 0.689166666666667 0 1 0 0 0 1 10 1.5334 1.47181653455805 0.796226275379878 -4.8
3678 0.385833333333333 0.31 0 0 0 0 1 4 10 0.9083 -0.464860838103104 -0.800119300112113 -1.4
3678 0.7925 0.6625 0 0 0 0 1 4 10 0.9083 1.34006116608068 0.674455047547793 -4.3
3678 0.758333333333333 0.4975 1 0 1 0 0 2 10 0.9998 1.14356367653037 -0.0100000833345833 6.6
3678 0.6875 0.0991666666666667 1 0 1 0 0 2 10 0.9998 0.78845736036427 -2.20651832452768 22.6
3679 0.71 0.7225 0 0 1 0 0 2 10 0.6894 0.895384047054841 0.956896486800098 -16.9
3679 0.343333333333333 0.498333333333333 1 0 0 0 1 4 10 0.9098 -0.648474740508354 -0.00666669135819046 -13.4
3679 0.9675 0.708333333333333 0 0 0 0 1 4 10 0.9083 3.39347533556825 0.887303195000901 13.1
3679 0.8025 0.6225 0 0 0 0 1 4 10 0.9083 1.40199327066299 0.500173059649784 0.5
3679 0.845 0.255 1 0 1 0 0 2 10 0.9998 1.69591151043793 -1.07212067322113 28.2
3679 0.653333333333333 0.575 1 0 0 0 1 4 10 0.9098 0.633723760089143 0.302280871872934 -6.7
3680 0.681666666666667 0.649166666666667 1 0 1 0 0 2 10 0.9998 0.761441727996173 0.615378212188368 -11.7
3680 0.8 0.74 0 0 0 0 1 4 10 0.9083 1.38629436111989 1.04596855518269 -11
3680 0.920833333333333 0.473333333333333 0 0 0 0 1 4 10 0.9083 2.45372372235131 -0.106767975425708 25.6
3682 0.8275 0.645 0 0 0 0 1 4 10 0.9083 1.5680118707798 0.597132527320357 0.9
3682 0.49 0.649166666666667 0 0 0 0 1 4 10 0.9083 -0.0400053346136992 0.615378212188368 -21
3682 0.3525 0.4775 0 0 0 1 0 3 10 1.6356 -0.608068171321369 -0.0900608239181811 -11.7
3682 0.793333333333333 0.625 1 0 1 0 0 2 10 0.9998 1.34513628862638 0.510825623765991 -0.6
3683 0.609166666666667 0.528333333333333 1 0 0 0 1 4 10 0.9098 0.4438106913035 0.113454876234042 -5.4
3683 0.755833333333333 0.585 0 0 0 1 0 3 10 1.6356 1.12996984109807 0.343333327001158 -0.4
3683 0.885 0.585 1 0 0 1 0 3 10 1.2664 2.04065551664468 0.343333327001158 12.7
3684 0.823333333333333 0.658333333333333 1 0 1 0 0 2 10 0.9998 1.53909642307585 0.655875785762712 -0.8
3684 0.803333333333333 0.706666666666667 1 0 0 0 1 4 10 0.9098 1.40725948958493 0.879249460193807 -7.5
3685 0.516666666666667 0.624166666666667 0 0 1 0 0 2 10 0.6894 0.0666913744986738 0.507271644014542 -17.6
3685 0.878333333333333 0.768333333333333 0 0 1 0 0 2 10 0.6894 1.97674110739297 1.19892410986595 -5.3
3685 0.625833333333333 0.514166666666667 0 0 0 0 1 4 10 0.9083 0.514382764021879 0.0566818375548968 -3.5
3685 0.8275 0.703333333333333 0 0 0 0 1 4 10 0.9083 1.5680118707798 0.863221763743925 -4.7
3686 0.7025 0.22 1 0 1 0 0 2 10 0.9998 0.859231176222216 -1.26566637333128 17.2
3687 0.715 0.579166666666667 0 0 1 0 0 2 10 0.6894 0.919793362425357 0.319353416289434 -3.1
3687 0.685 0.555 1 0 0 1 0 3 10 1.2664 0.776846199436592 0.220893831580194 -3.1
3687 0.696666666666667 0.140833333333333 0 0 0 0 1 4 10 0.9083 0.831474745447962 -1.80838576909389 20.8
3688 0.858333333333333 0.518333333333333 0 0 1 0 0 2 10 0.6894 1.80151564417342 0.0733662240668006 15
3688 0.809166666666666 0.7125 0 0 1 0 0 2 10 0.6894 1.44460446473708 0.907557051905401 -7.4
3688 0.669166666666667 0.440833333333333 1 0 0 0 1 4 10 0.9098 0.704418433259573 -0.237780705113384 3.8
3688 0.96 0.7125 0 0 1 0 0 2 10 0.6894 3.17805383034794 0.907557051905401 11.2
3689 0.1525 0.591666666666667 0 0 0 0 1 4 10 0.9083 -1.71512624320714 0.37085957893069 -26.9
3689 0.715833333333333 0.568333333333333 0 0 0 1 0 3 10 1.6356 0.923886444700737 0.275054415583978 -2.1
3689 0.430833333333333 0.576666666666667 1 0 0 0 1 4 10 0.9098 -0.278451985062362 0.309104508039189 -16.5
