Age_days	Mean_All_Lion_prop	Female	Noord	Oost	Zuid	West	Regio	Age_years	psw
2864	.569166666666667	0	0	0	1	0	3	7	.9113
2864	.631666666666667	0	0	1	0	0	2	7	.8861
2865	.305	0	0	0	1	0	3	7	.9113
2865	.681666666666667	1	0	0	0	1	4	7	.9264
2865	.8475	0	0	0	1	0	3	7	.9113
2865	.6	0	1	0	0	0	1	7	1.9689
2869	.4625	1	0	1	0	0	2	7	.997
2869	.055	0	0	0	0	1	4	7	.9981
2869	.641666666666667	1	0	0	0	1	4	7	.9264
2870	.411666666666667	0	0	0	0	1	4	7	.9981
2870	.720833333333333	1	0	1	0	0	2	7	.997
2873	.5275	0	0	0	0	1	4	7	.9981
2873	.324166666666667	0	0	1	0	0	2	7	.8861
2874	.565833333333333	0	0	0	0	1	4	7	.9981
2874	.614166666666667	0	0	1	0	0	2	7	.8861
2875	.414166666666667	1	0	0	0	1	4	7	.9264
2877	.690833333333333	1	0	0	1	0	3	7	.9631
2877	.88	1	0	0	1	0	3	7	.9631
2877	.423333333333333	0	0	1	0	0	2	7	.8861
2878	.715833333333333	0	0	1	0	0	2	7	.8861
2879	.8	1	0	1	0	0	2	7	.997
2879	.396666666666667	1	0	0	0	1	4	7	.9264
2880	.415	0	0	0	0	1	4	7	.9981
2880	.815833333333333	1	1	0	0	0	1	7	1.9849
2881	.61	0	0	1	0	0	2	7	.8861
2882	.535833333333333	1	0	0	0	1	4	7	.9264
2882	.468333333333333	1	0	0	0	1	4	7	.9264
2884	.796666666666667	0	0	1	0	0	2	7	.8861
2884	.69	1	0	0	1	0	3	7	.9631
2885	.65	0	1	0	0	0	1	7	1.9689
2888	.659166666666667	0	0	0	0	1	4	7	.9981
2888	.511666666666667	1	0	1	0	0	2	7	.997
2888	.636666666666666	0	0	0	0	1	4	7	.9981
2889	.4525	0	0	0	0	1	4	7	.9981
2890	.635833333333333	1	0	0	0	1	4	7	.9264
2890	.164166666666667	1	0	0	0	1	4	7	.9264
2890	.651666666666667	1	0	0	0	1	4	7	.9264
2891	.8	0	1	0	0	0	1	7	1.9689
2893	.491666666666667	0	0	0	0	1	4	7	.9981
2895	.611666666666667	1	0	1	0	0	2	7	.997
2895	.885833333333333	0	0	0	0	1	4	7	.9981
2895	.468333333333333	0	0	0	1	0	3	7	.9113
2895	.465833333333333	0	0	0	1	0	3	7	.9113
2896	.5325	1	0	1	0	0	2	7	.997
2896	.426666666666667	1	0	0	1	0	3	7	.9631
2896	.6375	1	0	0	0	1	4	7	.9264
2896	.735833333333333	1	0	1	0	0	2	7	.997
2896	.696666666666667	1	0	1	0	0	2	7	.997
2897	.375833333333333	1	0	0	0	1	4	7	.9264
2897	.639166666666667	1	0	0	0	1	4	7	.9264
2897	.56	1	0	0	0	1	4	7	.9264
2897	.241666666666667	1	0	1	0	0	2	7	.997
2898	.666666666666667	0	0	0	0	1	4	7	.9981
2898	.584166666666667	0	0	0	0	1	4	7	.9981
2899	.655833333333333	1	0	0	0	1	4	7	.9264
2899	.673333333333333	0	0	0	0	1	4	7	.9981
2902	.603333333333333	1	0	0	0	1	4	7	.9264
2903	.515833333333333	1	0	1	0	0	2	7	.997
2904	.701666666666667	0	0	1	0	0	2	7	.8861
2904	.630833333333333	0	0	0	0	1	4	7	.9981
2904	.6825	1	0	0	1	0	3	7	.9631
2905	.706666666666667	0	0	1	0	0	2	7	.8861
2905	.363333333333333	0	0	0	0	1	4	7	.9981
2906	.883333333333333	0	0	0	1	0	3	7	.9113
2907	.55	0	0	0	0	1	4	7	.9981
2908	.4275	0	0	0	0	1	4	7	.9981
2908	.83	0	0	1	0	0	2	7	.8861
2909	.36	0	0	0	0	1	4	7	.9981
2910	.53	0	0	1	0	0	2	7	.8861
2910	.473333333333333	0	0	1	0	0	2	7	.8861
2911	.5425	0	0	0	0	1	4	7	.9981
2911	.8075	1	0	0	0	1	4	7	.9264
2914	.0491666666666667	0	0	0	0	1	4	7	.9981
2914	.6625	1	0	0	0	1	4	7	.9264
2915	.678333333333333	0	0	0	1	0	3	7	.9113
2915	.791666666666667	1	0	0	0	1	4	7	.9264
2916	.57	0	0	1	0	0	2	7	.8861
2916	.758333333333333	1	0	0	1	0	3	7	.9631
2917	.640833333333333	1	0	0	0	1	4	7	.9264
2918	.599166666666667	1	1	0	0	0	1	7	1.9849
2919	.571666666666667	1	0	1	0	0	2	7	.997
2919	.680833333333333	0	0	1	0	0	2	7	.8861
2919	.819166666666667	1	0	0	1	0	3	7	.9631
2920	.89	1	0	1	0	0	2	8	.9895
2920	.775833333333333	1	0	0	0	1	4	8	.9275
2920	.37	0	0	0	0	1	4	8	1.2211
2920	.481666666666667	0	0	1	0	0	2	8	.5523
2920	.536666666666667	0	0	1	0	0	2	8	.5523
2921	.559166666666667	1	0	0	0	1	4	8	.9275
2921	.755	0	0	0	0	1	4	8	1.2211
2922	.458333333333333	0	0	1	0	0	2	8	.5523
2922	.769166666666667	1	0	0	0	1	4	8	.9275
2923	.780833333333333	0	0	0	0	1	4	8	1.2211
2924	.551666666666667	1	0	1	0	0	2	8	.9895
2925	.475	0	0	1	0	0	2	8	.5523
2926	.666666666666667	0	0	0	0	1	4	8	1.2211
2926	.8875	1	0	1	0	0	2	8	.9895
2926	.835	0	0	1	0	0	2	8	.5523
2926	.845833333333333	0	0	0	1	0	3	8	1.2731
2927	.749166666666667	0	0	1	0	0	2	8	.5523
2927	.77	0	0	0	0	1	4	8	1.2211
2927	.718333333333333	0	0	1	0	0	2	8	.5523
2927	.748333333333333	0	0	0	1	0	3	8	1.2731
2927	.735833333333333	1	0	0	1	0	3	8	.9705
2927	.726666666666667	0	0	1	0	0	2	8	.5523
2928	.701666666666667	1	0	0	1	0	3	8	.9705
2929	.685	0	0	0	0	1	4	8	1.2211
2930	.628333333333333	1	0	0	1	0	3	8	.9705
2930	.775833333333333	1	0	0	1	0	3	8	.9705
2930	.4025	1	1	0	0	0	1	8	1.9287
2930	.7025	1	0	0	0	1	4	8	.9275
2931	.2775	1	0	0	0	1	4	8	.9275
2932	.709166666666667	0	0	1	0	0	2	8	.5523
2932	.560833333333333	0	0	0	0	1	4	8	1.2211
2932	.383333333333333	0	0	0	0	1	4	8	1.2211
2932	.859166666666667	0	0	0	1	0	3	8	1.2731
2932	.0775	0	0	0	0	1	4	8	1.2211
2933	.698333333333333	0	0	1	0	0	2	8	.5523
2933	.91	1	0	0	0	1	4	8	.9275
2933	.6	1	0	0	1	0	3	8	.9705
2934	.184166666666667	0	0	1	0	0	2	8	.5523
2934	.796666666666667	0	0	1	0	0	2	8	.5523
2935	.753333333333333	0	0	1	0	0	2	8	.5523
2936	.506666666666667	0	0	0	1	0	3	8	1.2731
2938	.4725	0	0	1	0	0	2	8	.5523
2939	.85	1	0	1	0	0	2	8	.9895
2939	.626666666666667	1	0	0	1	0	3	8	.9705
2940	.649166666666667	0	0	1	0	0	2	8	.5523
2940	.49	0	0	1	0	0	2	8	.5523
2941	.476666666666667	0	0	0	0	1	4	8	1.2211
2942	.7025	0	0	1	0	0	2	8	.5523
2943	.695	1	0	0	0	1	4	8	.9275
2944	.5875	0	0	0	0	1	4	8	1.2211
2945	.59	1	0	1	0	0	2	8	.9895
2945	.25	0	0	0	0	1	4	8	1.2211
2945	.393333333333333	1	0	0	1	0	3	8	.9705
2946	.4975	1	0	0	0	1	4	8	.9275
2947	.678333333333333	0	0	1	0	0	2	8	.5523
2948	.8	0	0	0	0	1	4	8	1.2211
2948	.685	0	0	0	0	1	4	8	1.2211
2949	.505	0	0	0	0	1	4	8	1.2211
2953	.856666666666667	0	0	1	0	0	2	8	.5523
2953	.304166666666667	0	0	0	0	1	4	8	1.2211
2954	.6375	0	0	0	0	1	4	8	1.2211
2955	.583333333333333	0	0	0	1	0	3	8	1.2731
2955	.6625	1	0	0	1	0	3	8	.9705
2956	.658333333333333	1	0	0	0	1	4	8	.9275
2957	.266666666666667	0	0	1	0	0	2	8	.5523
2957	.741666666666667	0	0	1	0	0	2	8	.5523
2957	.726666666666667	1	0	1	0	0	2	8	.9895
2957	.68	1	0	0	0	1	4	8	.9275
2957	.74	0	0	0	0	1	4	8	1.2211
2958	.633333333333333	0	0	1	0	0	2	8	.5523
2961	.715	0	0	0	0	1	4	8	1.2211
2961	.65	1	0	0	0	1	4	8	.9275
2961	.786666666666667	1	0	1	0	0	2	8	.9895
2962	.0933333333333333	1	0	0	0	1	4	8	.9275
2962	.589166666666667	0	0	1	0	0	2	8	.5523
2963	.644166666666667	0	0	1	0	0	2	8	.5523
2963	.566666666666667	0	0	0	1	0	3	8	1.2731
2963	.564166666666667	0	0	0	0	1	4	8	1.2211
2966	.6425	0	0	0	1	0	3	8	1.2731
2966	.656666666666667	0	0	0	0	1	4	8	1.2211
2966	.5575	0	0	0	1	0	3	8	1.2731
2967	.565833333333333	0	0	1	0	0	2	8	.5523
2967	.438333333333333	0	0	1	0	0	2	8	.5523
2968	.5425	0	0	0	0	1	4	8	1.2211
2969	.260833333333333	1	0	0	0	1	4	8	.9275
2970	.77	1	0	0	0	1	4	8	.9275
2970	.689166666666667	1	0	1	0	0	2	8	.9895
2970	.463333333333333	0	0	0	0	1	4	8	1.2211
2971	.940833333333333	0	1	0	0	0	1	8	1.9937
2972	.683333333333333	1	0	1	0	0	2	8	.9895
2972	.164166666666667	0	0	1	0	0	2	8	.5523
2972	.6425	0	0	0	0	1	4	8	1.2211
2973	.7275	1	0	1	0	0	2	8	.9895
2974	.668333333333333	1	0	1	0	0	2	8	.9895
2975	.624166666666667	1	0	0	0	1	4	8	.9275
2975	.430833333333333	0	0	0	1	0	3	8	1.2731
2976	.78	1	0	0	0	1	4	8	.9275
2977	.758333333333333	0	0	1	0	0	2	8	.5523
2977	.680833333333333	0	0	1	0	0	2	8	.5523
2977	.821666666666667	0	0	1	0	0	2	8	.5523
2978	.853333333333333	1	0	0	1	0	3	8	.9705
2978	.728333333333333	0	0	0	1	0	3	8	1.2731
2979	.875	0	0	1	0	0	2	8	.5523
2979	.536666666666667	0	0	1	0	0	2	8	.5523
2980	.845	0	0	1	0	0	2	8	.5523
2980	.51	0	0	0	0	1	4	8	1.2211
2980	.568333333333333	0	0	1	0	0	2	8	.5523
2981	.578333333333333	0	0	0	0	1	4	8	1.2211
2983	.733333333333333	1	0	0	0	1	4	8	.9275
2987	.075	0	0	0	0	1	4	8	1.2211
2987	.245	1	0	0	0	1	4	8	.9275
2987	.658333333333333	0	0	0	0	1	4	8	1.2211
2989	.676666666666667	0	0	0	0	1	4	8	1.2211
2989	.7625	1	0	0	1	0	3	8	.9705
2989	.414166666666667	1	0	0	0	1	4	8	.9275
2989	.738333333333333	0	1	0	0	0	1	8	1.9937
2990	.526666666666667	0	0	1	0	0	2	8	.5523
2990	.775833333333333	0	0	0	0	1	4	8	1.2211
2990	.644166666666667	0	0	1	0	0	2	8	.5523
2990	.7025	0	0	0	1	0	3	8	1.2731
2991	.581666666666667	0	0	1	0	0	2	8	.5523
2991	.241666666666667	0	0	0	1	0	3	8	1.2731
2992	.5875	1	0	0	1	0	3	8	.9705
2992	.765	1	0	0	0	1	4	8	.9275
2992	.756666666666667	0	0	0	0	1	4	8	1.2211
2992	.2075	0	0	0	1	0	3	8	1.2731
2993	.374166666666667	0	0	1	0	0	2	8	.5523
2994	.766666666666667	1	0	1	0	0	2	8	.9895
2995	.784166666666667	0	0	1	0	0	2	8	.5523
2995	.756666666666667	0	0	0	1	0	3	8	1.2731
2996	.745	0	0	1	0	0	2	8	.5523
2997	.698333333333333	0	0	1	0	0	2	8	.5523
2997	.190833333333333	0	1	0	0	0	1	8	1.9937
2997	.861666666666667	0	1	0	0	0	1	8	1.9937
2998	.674166666666667	0	0	0	0	1	4	8	1.2211
2998	.716666666666667	0	0	0	0	1	4	8	1.2211
3000	.6125	0	0	1	0	0	2	8	.5523
3000	.730833333333333	1	0	1	0	0	2	8	.9895
3001	.7275	0	0	1	0	0	2	8	.5523
3001	.69	0	0	0	0	1	4	8	1.2211
3002	.263333333333333	1	0	0	0	1	4	8	.9275
3002	.514166666666667	0	0	1	0	0	2	8	.5523
3002	.576666666666667	0	0	0	0	1	4	8	1.2211
3002	.545	0	0	0	1	0	3	8	1.2731
3003	.5425	0	0	1	0	0	2	8	.5523
3004	.708333333333333	0	0	1	0	0	2	8	.5523
3004	.885	0	0	0	0	1	4	8	1.2211
3005	.665833333333333	1	0	1	0	0	2	8	.9895
3005	.713333333333333	0	0	1	0	0	2	8	.5523
3005	.8475	0	0	0	0	1	4	8	1.2211
3006	.505833333333333	0	0	1	0	0	2	8	.5523
3006	.491666666666667	0	0	1	0	0	2	8	.5523
3006	.81	0	0	1	0	0	2	8	.5523
3006	.715833333333333	0	0	1	0	0	2	8	.5523
3006	.558333333333333	1	0	0	0	1	4	8	.9275
3007	.2725	0	0	0	0	1	4	8	1.2211
3007	.6925	0	0	0	0	1	4	8	1.2211
3007	.340833333333333	1	0	0	0	1	4	8	.9275
3007	.814166666666667	0	0	0	0	1	4	8	1.2211
3009	.703333333333333	0	0	1	0	0	2	8	.5523
3009	.855833333333333	0	0	1	0	0	2	8	.5523
3009	.661666666666667	0	0	1	0	0	2	8	.5523
3009	.764166666666667	1	0	0	0	1	4	8	.9275
3009	.866666666666667	1	0	0	0	1	4	8	.9275
3010	.3975	0	0	1	0	0	2	8	.5523
3010	.708333333333333	0	0	0	0	1	4	8	1.2211
3010	.418333333333333	0	0	0	1	0	3	8	1.2731
3010	.803333333333333	1	0	0	1	0	3	8	.9705
3010	.4575	0	1	0	0	0	1	8	1.9937
3012	.635	0	0	0	1	0	3	8	1.2731
3012	.895	0	0	1	0	0	2	8	.5523
3013	.249166666666667	0	0	0	0	1	4	8	1.2211
3015	.458333333333333	0	0	0	0	1	4	8	1.2211
3016	.5525	1	0	0	0	1	4	8	.9275
3016	.508333333333333	0	0	0	1	0	3	8	1.2731
3017	.685	0	0	1	0	0	2	8	.5523
3017	.6475	1	0	0	0	1	4	8	.9275
3018	.471666666666667	1	0	0	1	0	3	8	.9705
3018	.496666666666667	0	0	0	1	0	3	8	1.2731
3018	.605	1	0	0	0	1	4	8	.9275
3018	.553333333333333	1	0	1	0	0	2	8	.9895
3019	.520833333333333	0	0	1	0	0	2	8	.5523
3020	.730833333333333	1	0	0	0	1	4	8	.9275
3020	.720833333333333	1	0	0	1	0	3	8	.9705
3021	.665	0	0	1	0	0	2	8	.5523
3021	.559166666666667	0	0	0	1	0	3	8	1.2731
3021	.896666666666667	0	0	0	0	1	4	8	1.2211
3021	.840833333333333	0	0	0	0	1	4	8	1.2211
3022	.703333333333333	1	0	0	0	1	4	8	.9275
3022	.758333333333333	0	0	0	0	1	4	8	1.2211
3023	.476666666666667	0	0	0	0	1	4	8	1.2211
3023	.555833333333333	1	0	0	0	1	4	8	.9275
3023	.634166666666667	0	0	0	1	0	3	8	1.2731
3023	.895	1	0	0	0	1	4	8	.9275
3024	.354166666666667	0	0	0	0	1	4	8	1.2211
3024	.793333333333333	0	0	0	1	0	3	8	1.2731
3024	.8825	0	1	0	0	0	1	8	1.9937
3024	.758333333333333	0	0	0	0	1	4	8	1.2211
3026	.898333333333333	0	0	0	1	0	3	8	1.2731
3026	.583333333333333	0	0	1	0	0	2	8	.5523
3026	.706666666666667	0	0	0	1	0	3	8	1.2731
3026	.485	0	0	0	0	1	4	8	1.2211
3027	.713333333333333	0	0	0	0	1	4	8	1.2211
3028	.619166666666667	0	0	1	0	0	2	8	.5523
3028	.705833333333333	1	0	0	0	1	4	8	.9275
3029	.709166666666667	0	0	0	0	1	4	8	1.2211
3029	.79	0	0	1	0	0	2	8	.5523
3030	.675833333333333	1	0	0	0	1	4	8	.9275
3030	.408333333333333	0	0	0	0	1	4	8	1.2211
3030	.045	0	0	0	0	1	4	8	1.2211
3030	.766666666666667	0	0	0	0	1	4	8	1.2211
3031	.718333333333333	1	0	0	0	1	4	8	.9275
3032	.64	1	0	0	0	1	4	8	.9275
3033	.718333333333333	1	0	1	0	0	2	8	.9895
3033	.8275	1	0	0	0	1	4	8	.9275
3034	.376666666666667	0	1	0	0	0	1	8	1.9937
3035	.783333333333333	0	0	0	0	1	4	8	1.2211
3036	.340833333333333	0	0	1	0	0	2	8	.5523
3036	.8575	0	0	1	0	0	2	8	.5523
3036	.835	1	0	0	0	1	4	8	.9275
3037	.730833333333333	0	0	0	1	0	3	8	1.2731
3037	.845833333333333	0	0	0	1	0	3	8	1.2731
3037	.291666666666667	0	0	0	0	1	4	8	1.2211
3037	.6425	0	0	1	0	0	2	8	.5523
3038	.769166666666667	0	0	1	0	0	2	8	.5523
3038	.728333333333333	0	0	0	0	1	4	8	1.2211
3039	.526666666666667	0	0	0	1	0	3	8	1.2731
3039	.3375	1	1	0	0	0	1	8	1.9287
3039	.270833333333333	0	0	0	0	1	4	8	1.2211
3040	.64	0	0	1	0	0	2	8	.5523
3040	.723333333333333	0	0	1	0	0	2	8	.5523
3040	.868333333333333	0	1	0	0	0	1	8	1.9937
3040	.203333333333333	0	0	0	0	1	4	8	1.2211
3040	.545833333333333	0	0	0	0	1	4	8	1.2211
3041	.745833333333333	0	0	0	1	0	3	8	1.2731
3041	.643333333333333	1	0	0	0	1	4	8	.9275
3041	.54	0	0	0	1	0	3	8	1.2731
3042	.8	1	0	0	0	1	4	8	.9275
3042	.815833333333333	0	0	1	0	0	2	8	.5523
3043	.710833333333333	1	0	0	1	0	3	8	.9705
3044	.575833333333333	0	0	1	0	0	2	8	.5523
3044	.715833333333333	0	0	0	1	0	3	8	1.2731
3045	.0416666666666667	0	0	0	1	0	3	8	1.2731
3045	.529166666666667	0	0	0	0	1	4	8	1.2211
3046	.4625	1	0	1	0	0	2	8	.9895
3048	.530833333333333	0	0	0	1	0	3	8	1.2731
3051	.725833333333333	0	0	1	0	0	2	8	.5523
3051	.813333333333333	0	1	0	0	0	1	8	1.9937
3052	.855	0	0	0	0	1	4	8	1.2211
3052	.675833333333334	0	0	0	1	0	3	8	1.2731
3053	.480833333333333	1	0	1	0	0	2	8	.9895
3054	.555833333333333	0	0	0	0	1	4	8	1.2211
3056	.836666666666667	0	0	1	0	0	2	8	.5523
3056	.385833333333333	1	0	0	0	1	4	8	.9275
3056	.760833333333333	1	0	0	1	0	3	8	.9705
3058	.668333333333333	0	0	1	0	0	2	8	.5523
3058	.745	0	0	0	0	1	4	8	1.2211
3058	.75	0	0	1	0	0	2	8	.5523
3058	.845	0	0	0	1	0	3	8	1.2731
3059	.654166666666667	1	0	0	1	0	3	8	.9705
3059	.809166666666667	0	0	0	1	0	3	8	1.2731
3059	.451666666666667	0	0	0	0	1	4	8	1.2211
3059	.77	0	0	0	0	1	4	8	1.2211
3060	.738333333333333	1	0	0	0	1	4	8	.9275
3060	.795	1	0	0	0	1	4	8	.9275
3060	.638333333333333	0	0	1	0	0	2	8	.5523
3061	.681666666666667	0	0	0	0	1	4	8	1.2211
3061	.73	0	0	0	0	1	4	8	1.2211
3061	.755	1	0	0	0	1	4	8	.9275
3062	.8875	1	0	0	0	1	4	8	.9275
3062	.655	0	1	0	0	0	1	8	1.9937
3062	.675	0	0	0	0	1	4	8	1.2211
3062	.7275	0	0	1	0	0	2	8	.5523
3063	.706666666666667	1	0	0	1	0	3	8	.9705
3063	.156666666666667	0	0	1	0	0	2	8	.5523
3063	.759166666666667	0	0	0	0	1	4	8	1.2211
3064	.768333333333333	0	0	0	0	1	4	8	1.2211
3064	.645833333333333	0	0	0	0	1	4	8	1.2211
3065	.534166666666667	0	0	1	0	0	2	8	.5523
3065	.400833333333333	1	0	0	0	1	4	8	.9275
3065	.731666666666667	0	0	1	0	0	2	8	.5523
3065	.760833333333333	0	0	0	0	1	4	8	1.2211
3065	.9025	0	0	0	0	1	4	8	1.2211
3066	.629166666666667	0	0	1	0	0	2	8	.5523
3066	.604166666666667	1	0	1	0	0	2	8	.9895
3066	.838333333333333	0	0	0	0	1	4	8	1.2211
3067	.315	0	0	0	0	1	4	8	1.2211
3068	.2825	1	0	0	0	1	4	8	.9275
3068	.738333333333333	0	0	0	1	0	3	8	1.2731
3068	.363333333333333	0	0	0	1	0	3	8	1.2731
3069	.689166666666667	0	0	0	1	0	3	8	1.2731
3070	.840833333333333	0	0	0	0	1	4	8	1.2211
3071	.648333333333333	0	0	1	0	0	2	8	.5523
3071	.4475	0	0	1	0	0	2	8	.5523
3072	.235	1	0	0	0	1	4	8	.9275
3072	.204166666666667	1	1	0	0	0	1	8	1.9287
3073	.57	0	0	1	0	0	2	8	.5523
3074	.405	0	0	0	0	1	4	8	1.2211
3075	.796666666666667	0	0	1	0	0	2	8	.5523
3075	.765833333333333	1	0	0	0	1	4	8	.9275
3076	.57	0	0	1	0	0	2	8	.5523
3076	.6875	1	0	0	0	1	4	8	.9275
3078	.3475	0	0	0	0	1	4	8	1.2211
3078	.6175	1	0	0	0	1	4	8	.9275
3078	.503333333333333	1	0	0	0	1	4	8	.9275
3078	.3725	1	0	0	0	1	4	8	.9275
3079	.521666666666667	0	0	0	0	1	4	8	1.2211
3080	.913333333333333	1	0	1	0	0	2	8	.9895
3081	.815	0	0	1	0	0	2	8	.5523
3081	.4825	0	0	0	0	1	4	8	1.2211
3082	.866666666666667	0	0	1	0	0	2	8	.5523
3083	.576666666666667	1	0	0	1	0	3	8	.9705
3084	.856666666666667	1	0	0	0	1	4	8	.9275
3084	.745	0	0	0	0	1	4	8	1.2211
3086	.775833333333333	1	0	0	1	0	3	8	.9705
3088	.755833333333333	1	0	1	0	0	2	8	.9895
3088	.649166666666667	0	0	1	0	0	2	8	.5523
3088	.898333333333333	0	0	0	0	1	4	8	1.2211
3088	.645	0	0	1	0	0	2	8	.5523
3088	.798333333333333	0	0	0	1	0	3	8	1.2731
3088	.88	0	0	0	0	1	4	8	1.2211
3088	.803333333333333	0	0	1	0	0	2	8	.5523
3089	.526666666666667	0	0	0	1	0	3	8	1.2731
3089	.456666666666667	0	0	0	0	1	4	8	1.2211
3090	.364166666666667	0	0	0	0	1	4	8	1.2211
3091	.818333333333333	0	0	1	0	0	2	8	.5523
3091	.775833333333333	0	0	1	0	0	2	8	.5523
3091	.856666666666667	0	1	0	0	0	1	8	1.9937
3091	.48	0	1	0	0	0	1	8	1.9937
3091	.745	0	0	0	0	1	4	8	1.2211
3092	.520833333333333	0	0	0	0	1	4	8	1.2211
3092	.789166666666667	1	0	0	1	0	3	8	.9705
3092	.628333333333333	1	0	0	0	1	4	8	.9275
3093	.626666666666667	1	0	0	1	0	3	8	.9705
3094	.725	1	0	1	0	0	2	8	.9895
3094	.228333333333333	0	0	0	0	1	4	8	1.2211
3094	.786666666666667	0	0	0	0	1	4	8	1.2211
3096	.705	0	0	1	0	0	2	8	.5523
3096	.735833333333333	0	0	0	0	1	4	8	1.2211
3097	.426666666666667	0	0	1	0	0	2	8	.5523
3097	.485833333333333	0	0	0	0	1	4	8	1.2211
3098	.726666666666667	0	0	1	0	0	2	8	.5523
3098	.480833333333333	0	0	1	0	0	2	8	.5523
3099	.680833333333333	0	0	0	0	1	4	8	1.2211
3099	.98	1	0	0	0	1	4	8	.9275
3099	.770833333333333	1	0	0	0	1	4	8	.9275
3100	.525833333333333	0	0	0	0	1	4	8	1.2211
3100	.564166666666667	1	0	0	0	1	4	8	.9275
3101	.740833333333333	0	0	1	0	0	2	8	.5523
3101	.6925	1	0	0	1	0	3	8	.9705
3101	.799166666666667	1	0	0	0	1	4	8	.9275
3102	.600833333333333	0	0	1	0	0	2	8	.5523
3102	.746666666666667	0	0	0	1	0	3	8	1.2731
3102	.530833333333333	1	0	0	0	1	4	8	.9275
3102	.604166666666667	0	0	0	1	0	3	8	1.2731
3102	.826666666666667	0	0	1	0	0	2	8	.5523
3103	.711666666666667	0	0	0	0	1	4	8	1.2211
3103	.58	0	0	1	0	0	2	8	.5523
3103	.654166666666667	0	0	0	0	1	4	8	1.2211
3103	.575833333333333	0	0	0	0	1	4	8	1.2211
3104	.638333333333333	0	0	0	0	1	4	8	1.2211
3105	.748333333333333	0	0	1	0	0	2	8	.5523
3105	.540833333333333	0	0	0	0	1	4	8	1.2211
3106	.763333333333333	0	0	1	0	0	2	8	.5523
3106	.635833333333333	0	0	0	1	0	3	8	1.2731
3107	.5275	0	0	1	0	0	2	8	.5523
3108	.745833333333333	0	1	0	0	0	1	8	1.9937
3109	.654166666666667	0	0	1	0	0	2	8	.5523
3109	.688333333333333	0	0	0	1	0	3	8	1.2731
3109	.538333333333333	1	0	1	0	0	2	8	.9895
3110	.723333333333333	0	0	0	1	0	3	8	1.2731
3111	.335833333333333	0	0	0	0	1	4	8	1.2211
3111	.328333333333333	0	0	1	0	0	2	8	.5523
3111	.919166666666667	1	0	0	0	1	4	8	.9275
3112	.7075	0	0	0	1	0	3	8	1.2731
3112	.0425	0	0	0	0	1	4	8	1.2211
3112	.8325	1	0	1	0	0	2	8	.9895
3113	.769166666666667	1	0	0	0	1	4	8	.9275
3114	.624166666666667	0	0	1	0	0	2	8	.5523
3114	.678333333333333	0	0	1	0	0	2	8	.5523
3115	.499166666666667	0	0	1	0	0	2	8	.5523
3116	.8475	0	0	0	0	1	4	8	1.2211
3116	.633333333333333	0	0	0	0	1	4	8	1.2211
3118	.351666666666667	1	0	0	0	1	4	8	.9275
3119	.671666666666667	0	0	1	0	0	2	8	.5523
3119	.623333333333333	0	0	0	0	1	4	8	1.2211
3119	.705833333333333	0	0	0	0	1	4	8	1.2211
3119	.91	0	1	0	0	0	1	8	1.9937
3120	.6	1	0	0	1	0	3	8	.9705
3120	.755	0	0	0	0	1	4	8	1.2211
3120	.7475	0	0	0	0	1	4	8	1.2211
3122	.7325	0	0	0	0	1	4	8	1.2211
3122	.8575	0	0	1	0	0	2	8	.5523
3122	.795833333333333	1	0	0	0	1	4	8	.9275
3123	.87	1	0	0	0	1	4	8	.9275
3124	.448333333333333	1	0	1	0	0	2	8	.9895
3124	.8	0	0	0	1	0	3	8	1.2731
3124	.503333333333333	0	0	0	0	1	4	8	1.2211
3125	.535833333333333	1	0	0	0	1	4	8	.9275
3128	.616666666666667	1	0	1	0	0	2	8	.9895
3128	.8325	1	0	0	0	1	4	8	.9275
3128	.798333333333333	0	0	0	1	0	3	8	1.2731
3129	.6175	0	0	1	0	0	2	8	.5523
3129	.835833333333333	1	0	0	0	1	4	8	.9275
3129	.425833333333333	1	1	0	0	0	1	8	1.9287
3129	.754166666666667	0	0	0	1	0	3	8	1.2731
3130	.873333333333333	0	0	0	0	1	4	8	1.2211
3131	.89	0	0	1	0	0	2	8	.5523
3132	.365833333333333	0	0	0	0	1	4	8	1.2211
3132	.595	0	0	1	0	0	2	8	.5523
3133	.810833333333333	0	0	1	0	0	2	8	.5523
3133	.748333333333333	0	0	1	0	0	2	8	.5523
3133	.58	0	1	0	0	0	1	8	1.9937
3134	.868333333333333	1	0	0	1	0	3	8	.9705
3134	.5275	0	0	0	0	1	4	8	1.2211
3135	.745	0	0	0	1	0	3	8	1.2731
3136	.648333333333333	0	0	0	0	1	4	8	1.2211
3137	.455833333333333	0	0	1	0	0	2	8	.5523
3138	.381666666666667	0	0	1	0	0	2	8	.5523
3138	.666666666666667	0	0	1	0	0	2	8	.5523
3138	.715	0	0	1	0	0	2	8	.5523
3138	.38	1	0	0	0	1	4	8	.9275
3140	.628333333333333	0	0	0	0	1	4	8	1.2211
3141	.803333333333333	1	0	1	0	0	2	8	.9895
3141	.5025	0	0	0	0	1	4	8	1.2211
3141	.8075	0	0	0	0	1	4	8	1.2211
3141	.51	0	0	1	0	0	2	8	.5523
3141	.599166666666667	0	0	0	0	1	4	8	1.2211
3142	.785	0	0	0	1	0	3	8	1.2731
3142	.639166666666667	0	0	0	0	1	4	8	1.2211
