Age_days	Mean_All_Monkey_prop	Female	Noord	Oost	Zuid	West	Regio	Age_years	psw
3210	.454166666666667	0	0	0	1	0	3	8	1.5789
3210	.606666666666667	0	0	0	0	1	4	8	.9647
3210	.563333333333333	1	0	0	0	1	4	8	.9975
3212	.480833333333333	1	0	0	0	1	4	8	.9975
3213	.705	1	0	1	0	0	2	8	.7965
3213	.6325	0	0	1	0	0	2	8	.686
3213	.419166666666667	0	0	0	0	1	4	8	.9647
3214	.358333333333333	0	0	0	0	1	4	8	.9647
3215	.705	1	1	0	0	0	1	8	1.9866
3215	.391666666666667	0	0	1	0	0	2	8	.686
3216	.506666666666667	0	1	0	0	0	1	8	1.977
3217	.554166666666666	0	0	0	0	1	4	8	.9647
3218	.651666666666667	0	0	0	0	1	4	8	.9647
3218	.443333333333333	0	0	0	0	1	4	8	.9647
3219	.605833333333333	0	0	0	0	1	4	8	.9647
3220	.5	0	0	1	0	0	2	8	.686
3220	.450833333333333	0	0	1	0	0	2	8	.686
3220	.483333333333333	0	0	0	1	0	3	8	1.5789
3220	.511666666666666	0	1	0	0	0	1	8	1.977
3220	.539166666666667	0	0	0	0	1	4	8	.9647
3220	.434166666666667	1	0	1	0	0	2	8	.7965
3220	.5275	0	0	0	0	1	4	8	.9647
3224	.585	1	0	1	0	0	2	8	.7965
3224	.523333333333333	0	0	0	0	1	4	8	.9647
3225	.6	1	0	1	0	0	2	8	.7965
3225	.620833333333333	0	0	0	0	1	4	8	.9647
3225	.278333333333333	0	0	0	0	1	4	8	.9647
3225	.676666666666667	0	0	0	0	1	4	8	.9647
3226	.5325	1	0	0	1	0	3	8	1.0523
3227	.631666666666667	0	0	0	0	1	4	8	.9647
3228	.541666666666667	0	0	1	0	0	2	8	.686
3228	.4275	0	0	1	0	0	2	8	.686
3228	.469166666666667	0	0	1	0	0	2	8	.686
3228	.590833333333333	0	0	0	0	1	4	8	.9647
3229	.4375	0	0	0	0	1	4	8	.9647
3229	.538333333333333	1	0	0	0	1	4	8	.9975
3230	.394166666666667	0	0	0	0	1	4	8	.9647
3230	.6375	1	0	1	0	0	2	8	.7965
3230	.598333333333333	1	0	0	0	1	4	8	.9975
3231	.293333333333333	0	0	1	0	0	2	8	.686
3231	.521666666666667	0	0	1	0	0	2	8	.686
3231	.596666666666666	0	0	0	1	0	3	8	1.5789
3231	.446666666666667	0	0	1	0	0	2	8	.686
3231	.325	0	0	1	0	0	2	8	.686
3231	.295	1	0	0	0	1	4	8	.9975
3231	.5175	0	0	0	0	1	4	8	.9647
3232	.53	0	0	1	0	0	2	8	.686
3232	.6575	0	0	1	0	0	2	8	.686
3232	.603333333333333	1	0	0	0	1	4	8	.9975
3232	.475	0	0	1	0	0	2	8	.686
3232	.554166666666666	0	0	0	1	0	3	8	1.5789
3232	.39	0	0	0	0	1	4	8	.9647
3234	.453333333333333	1	0	1	0	0	2	8	.7965
3236	.601666666666667	0	0	1	0	0	2	8	.686
3236	.544166666666666	0	0	0	0	1	4	8	.9647
3237	.61	1	0	0	1	0	3	8	1.0523
3237	.586666666666667	1	0	0	0	1	4	8	.9975
3237	.500833333333333	1	0	0	0	1	4	8	.9975
3239	.531666666666667	0	0	0	0	1	4	8	.9647
3239	.549166666666667	1	0	0	0	1	4	8	.9975
3239	.465833333333333	0	0	0	0	1	4	8	.9647
3240	.5525	0	0	0	0	1	4	8	.9647
3241	.6075	1	0	0	0	1	4	8	.9975
3243	.5325	1	0	0	0	1	4	8	.9975
3243	.4525	0	0	0	0	1	4	8	.9647
3244	.395833333333333	1	0	0	0	1	4	8	.9975
3245	.47	0	0	0	0	1	4	8	.9647
3246	.450833333333333	0	0	1	0	0	2	8	.686
3246	.544166666666667	0	0	1	0	0	2	8	.686
3246	.211666666666667	1	0	0	0	1	4	8	.9975
3247	.499166666666667	1	0	0	0	1	4	8	.9975
3247	.483333333333333	1	1	0	0	0	1	8	1.9866
3248	.391666666666667	1	0	0	0	1	4	8	.9975
3249	.5625	0	0	0	0	1	4	8	.9647
3249	.616666666666667	0	0	0	0	1	4	8	.9647
3250	.746666666666667	0	0	0	1	0	3	8	1.5789
3250	.0783333333333333	0	0	1	0	0	2	8	.686
3250	.584166666666667	0	0	0	0	1	4	8	.9647
3252	.251666666666667	1	0	0	0	1	4	8	.9975
3252	.464166666666667	0	1	0	0	0	1	8	1.977
3253	.541666666666667	0	0	1	0	0	2	8	.686
3253	.5125	0	0	0	1	0	3	8	1.5789
3255	.71	1	0	0	1	0	3	8	1.0523
3255	.481666666666667	0	1	0	0	0	1	8	1.977
3256	.614166666666667	0	0	0	0	1	4	8	.9647
3257	.485833333333333	0	0	1	0	0	2	8	.686
3257	.6425	1	0	1	0	0	2	8	.7965
3257	.528333333333333	0	0	0	0	1	4	8	.9647
3257	.524166666666667	1	0	0	0	1	4	8	.9975
3258	.66	0	0	0	0	1	4	8	.9647
3259	.398333333333333	0	0	0	0	1	4	8	.9647
3260	.563333333333333	0	0	0	0	1	4	8	.9647
3260	.525	0	0	0	0	1	4	8	.9647
3261	.313333333333333	0	0	0	0	1	4	8	.9647
3262	.101666666666667	0	0	1	0	0	2	8	.686
3262	.4325	0	0	0	0	1	4	8	.9647
3262	.655833333333333	1	1	0	0	0	1	8	1.9866
3263	.555833333333333	0	0	0	0	1	4	8	.9647
3264	.4125	1	0	1	0	0	2	8	.7965
3264	.495	1	0	1	0	0	2	8	.7965
3264	.528333333333333	0	1	0	0	0	1	8	1.977
3264	.4325	1	0	0	0	1	4	8	.9975
3264	.661666666666667	1	0	0	0	1	4	8	.9975
3265	.536666666666667	0	0	1	0	0	2	8	.686
3266	.709166666666667	0	0	1	0	0	2	8	.686
3266	.259166666666667	0	0	0	0	1	4	8	.9647
3267	.604166666666667	0	0	0	0	1	4	8	.9647
3267	.581666666666667	0	0	0	0	1	4	8	.9647
3268	.558333333333333	1	0	1	0	0	2	8	.7965
3268	.534166666666667	0	0	0	0	1	4	8	.9647
3268	.4825	0	0	1	0	0	2	8	.686
3269	.434166666666667	0	0	0	0	1	4	8	.9647
3270	.435833333333333	0	0	0	0	1	4	8	.9647
3271	.585833333333333	0	0	1	0	0	2	8	.686
3271	.630833333333333	0	0	0	0	1	4	8	.9647
3271	.755	0	0	0	0	1	4	8	.9647
3274	.490833333333333	0	1	0	0	0	1	8	1.977
3274	.479166666666667	0	0	0	0	1	4	8	.9647
3275	.4775	0	0	0	1	0	3	8	1.5789
3276	.361666666666667	0	0	1	0	0	2	8	.686
3276	.499166666666667	0	0	0	1	0	3	8	1.5789
3277	.469166666666667	0	0	0	0	1	4	8	.9647
3277	.563333333333333	1	0	0	0	1	4	8	.9975
3278	.685	0	0	0	0	1	4	8	.9647
3278	.615833333333333	0	0	0	0	1	4	8	.9647
3278	.356666666666667	0	0	0	0	1	4	8	.9647
3279	.513333333333333	0	0	1	0	0	2	8	.686
3279	.446666666666667	1	0	0	1	0	3	8	1.0523
3280	.27	0	0	1	0	0	2	8	.686
3280	.546666666666667	1	0	1	0	0	2	8	.7965
3280	.6	0	0	0	0	1	4	8	.9647
3280	.490833333333333	1	0	0	0	1	4	8	.9975
3281	.72	1	0	0	0	1	4	8	.9975
3281	.575833333333333	0	0	0	0	1	4	8	.9647
3282	.5025	0	0	1	0	0	2	8	.686
3283	.218333333333333	0	0	1	0	0	2	8	.686
3283	.671666666666667	0	0	1	0	0	2	8	.686
3283	.391666666666667	0	0	0	0	1	4	8	.9647
3283	.6475	1	0	0	0	1	4	8	.9975
3285	.6275	0	0	1	0	0	2	9	.7481
3285	.505833333333333	1	0	1	0	0	2	9	1.0038
3285	.214166666666667	0	1	0	0	0	1	9	1.9378
3285	.4275	0	0	0	0	1	4	9	.9995
3286	.628333333333333	0	0	0	0	1	4	9	.9995
3286	.554166666666667	1	0	0	0	1	4	9	.9002
3288	.575	1	0	1	0	0	2	9	1.0038
3288	.396666666666667	0	0	1	0	0	2	9	.7481
3288	.466666666666667	1	0	1	0	0	2	9	1.0038
3288	.623333333333333	1	0	0	0	1	4	9	.9002
3288	.683333333333333	0	0	0	0	1	4	9	.9995
3289	.659166666666667	1	0	1	0	0	2	9	1.0038
3290	.665	1	0	0	0	1	4	9	.9002
3290	.4275	0	0	0	1	0	3	9	1.1602
3291	.715	1	0	0	0	1	4	9	.9002
3291	.458333333333333	1	0	0	0	1	4	9	.9002
3291	.591666666666667	1	0	0	0	1	4	9	.9002
3292	.4725	0	0	1	0	0	2	9	.7481
3292	.47	1	0	0	0	1	4	9	.9002
3292	.6675	1	0	0	0	1	4	9	.9002
3292	.721666666666667	1	0	0	0	1	4	9	.9002
3293	.6775	1	0	0	1	0	3	9	1.0504
3293	.643333333333333	0	0	0	0	1	4	9	.9995
3294	.631666666666667	1	0	1	0	0	2	9	1.0038
3294	.286666666666667	1	0	1	0	0	2	9	1.0038
3294	.59	0	0	0	0	1	4	9	.9995
3294	.634166666666667	0	0	0	0	1	4	9	.9995
3294	.589166666666667	0	0	0	0	1	4	9	.9995
3295	.429166666666667	0	0	1	0	0	2	9	.7481
3295	.6175	1	1	0	0	0	1	9	1.8167
3297	.423333333333333	1	0	0	0	1	4	9	.9002
3297	.3075	1	0	0	0	1	4	9	.9002
3298	.7075	0	0	1	0	0	2	9	.7481
3299	.586666666666667	0	0	1	0	0	2	9	.7481
3299	.545	1	0	0	1	0	3	9	1.0504
3300	.575	0	0	1	0	0	2	9	.7481
3300	.746666666666667	0	0	0	0	1	4	9	.9995
3300	.465	1	0	0	0	1	4	9	.9002
3301	.553333333333333	1	0	0	0	1	4	9	.9002
3302	.114166666666667	0	0	0	1	0	3	9	1.1602
3302	.5225	1	0	0	0	1	4	9	.9002
3303	.7	0	0	0	0	1	4	9	.9995
3303	.556666666666667	0	0	0	0	1	4	9	.9995
3303	.513333333333333	0	0	0	1	0	3	9	1.1602
3303	.694166666666667	0	0	0	0	1	4	9	.9995
3304	.634166666666667	0	0	1	0	0	2	9	.7481
3305	.474166666666667	0	0	1	0	0	2	9	.7481
3306	.62	1	0	0	0	1	4	9	.9002
3307	.79	1	0	1	0	0	2	9	1.0038
3307	.0833333333333333	1	0	0	0	1	4	9	.9002
3308	.2325	0	0	0	1	0	3	9	1.1602
3308	.6225	1	0	0	0	1	4	9	.9002
3309	.661666666666667	1	0	0	0	1	4	9	.9002
3309	.58	1	0	0	0	1	4	9	.9002
3310	.4525	0	0	0	0	1	4	9	.9995
3311	.428333333333333	0	0	0	0	1	4	9	.9995
3311	.575833333333333	0	0	0	1	0	3	9	1.1602
3313	.639166666666667	0	0	0	0	1	4	9	.9995
3314	.6575	1	0	1	0	0	2	9	1.0038
3314	.5925	0	0	0	0	1	4	9	.9995
3314	.504166666666667	1	0	0	0	1	4	9	.9002
3315	.724166666666667	1	0	0	0	1	4	9	.9002
3315	.566666666666667	1	0	0	1	0	3	9	1.0504
3315	.3925	0	0	0	0	1	4	9	.9995
3316	.471666666666667	1	0	1	0	0	2	9	1.0038
3316	.433333333333333	0	0	1	0	0	2	9	.7481
3317	.280833333333333	0	0	1	0	0	2	9	.7481
3317	.755	1	0	0	0	1	4	9	.9002
3317	.470833333333333	0	0	0	0	1	4	9	.9995
3317	.421666666666667	0	0	0	0	1	4	9	.9995
3318	.245833333333333	0	0	0	1	0	3	9	1.1602
3318	.4525	1	0	0	1	0	3	9	1.0504
3318	.4875	0	0	0	0	1	4	9	.9995
3319	.375	1	0	0	1	0	3	9	1.0504
3320	.475833333333333	0	0	1	0	0	2	9	.7481
3320	.425	1	0	0	1	0	3	9	1.0504
3321	.55	0	0	1	0	0	2	9	.7481
3321	.39	1	0	0	0	1	4	9	.9002
3321	.6075	0	0	1	0	0	2	9	.7481
3321	.641666666666667	1	0	0	1	0	3	9	1.0504
3321	.504166666666667	0	0	0	0	1	4	9	.9995
3323	.456666666666667	0	0	1	0	0	2	9	.7481
3324	.4975	1	0	1	0	0	2	9	1.0038
3324	.6275	0	0	1	0	0	2	9	.7481
3324	.408333333333333	0	0	0	1	0	3	9	1.1602
3324	.528333333333333	0	0	0	0	1	4	9	.9995
3325	.555	0	0	1	0	0	2	9	.7481
3325	.541666666666667	0	0	1	0	0	2	9	.7481
3325	.585	0	0	0	0	1	4	9	.9995
3326	.4125	1	0	1	0	0	2	9	1.0038
3326	.523333333333333	0	0	1	0	0	2	9	.7481
3327	.4975	0	0	0	0	1	4	9	.9995
3327	.526666666666667	1	0	1	0	0	2	9	1.0038
3328	.64	1	0	0	0	1	4	9	.9002
3328	.448333333333333	0	0	0	1	0	3	9	1.1602
3328	.215833333333333	1	1	0	0	0	1	9	1.8167
3328	.5425	1	0	0	0	1	4	9	.9002
3329	.476666666666667	1	0	0	1	0	3	9	1.0504
3330	.348333333333333	0	1	0	0	0	1	9	1.9378
3331	.465833333333333	1	0	1	0	0	2	9	1.0038
3331	.625833333333333	1	0	1	0	0	2	9	1.0038
3331	.396666666666667	0	0	0	1	0	3	9	1.1602
3331	.691666666666667	1	0	0	0	1	4	9	.9002
3331	.646666666666667	1	0	0	1	0	3	9	1.0504
3332	.354166666666667	0	0	0	0	1	4	9	.9995
3333	.46	0	0	1	0	0	2	9	.7481
3333	.448333333333333	1	0	1	0	0	2	9	1.0038
3333	.570833333333334	1	0	0	0	1	4	9	.9002
3333	.775	0	0	0	0	1	4	9	.9995
3334	.596666666666667	0	0	1	0	0	2	9	.7481
3335	.479166666666667	0	0	0	1	0	3	9	1.1602
3335	.275833333333333	1	0	0	0	1	4	9	.9002
3335	.5975	1	0	0	0	1	4	9	.9002
3336	.473333333333333	1	0	1	0	0	2	9	1.0038
3338	.723333333333333	1	0	1	0	0	2	9	1.0038
3338	.5725	1	0	0	0	1	4	9	.9002
3339	.184166666666667	1	0	0	0	1	4	9	.9002
3339	.576666666666667	0	0	1	0	0	2	9	.7481
3339	.516666666666667	0	0	1	0	0	2	9	.7481
3339	.579166666666667	1	0	0	1	0	3	9	1.0504
3339	.465833333333333	1	0	0	0	1	4	9	.9002
3339	.735	0	0	0	0	1	4	9	.9995
3340	.274166666666667	0	0	0	1	0	3	9	1.1602
3341	.521666666666667	0	0	0	0	1	4	9	.9995
3341	.663333333333333	1	0	0	0	1	4	9	.9002
3342	.5925	0	0	1	0	0	2	9	.7481
3342	.353333333333333	0	0	1	0	0	2	9	.7481
3342	.6575	1	0	0	0	1	4	9	.9002
3342	.650833333333333	0	0	1	0	0	2	9	.7481
3344	.22	1	0	0	0	1	4	9	.9002
3344	.643333333333333	0	0	0	0	1	4	9	.9995
3345	.581666666666667	1	0	1	0	0	2	9	1.0038
3345	.545	1	0	0	0	1	4	9	.9002
3346	.65	1	0	0	1	0	3	9	1.0504
3346	.515	0	0	0	0	1	4	9	.9995
3346	.651666666666667	1	0	0	1	0	3	9	1.0504
3347	.655833333333333	0	0	0	1	0	3	9	1.1602
3347	.500833333333333	0	1	0	0	0	1	9	1.9378
3348	.405	0	0	0	0	1	4	9	.9995
3348	.6975	1	0	0	0	1	4	9	.9002
3348	.635833333333333	1	0	0	0	1	4	9	.9002
3348	.526666666666667	0	0	0	0	1	4	9	.9995
3349	.671666666666667	1	0	0	0	1	4	9	.9002
3349	.11	0	0	0	1	0	3	9	1.1602
3351	.5575	0	0	1	0	0	2	9	.7481
3351	.4175	0	0	0	0	1	4	9	.9995
3351	.671666666666667	0	0	0	0	1	4	9	.9995
3352	.813333333333333	1	0	0	1	0	3	9	1.0504
3353	.664166666666667	0	0	1	0	0	2	9	.7481
3353	.528333333333333	0	0	0	0	1	4	9	.9995
3353	.5825	0	0	0	0	1	4	9	.9995
3353	.5625	0	0	0	0	1	4	9	.9995
3354	.135833333333333	1	0	0	0	1	4	9	.9002
3354	.611666666666667	0	0	0	0	1	4	9	.9995
3354	.485	1	1	0	0	0	1	9	1.8167
3354	.563333333333333	1	0	0	0	1	4	9	.9002
3355	.621666666666667	0	0	1	0	0	2	9	.7481
3355	.354166666666667	0	0	0	0	1	4	9	.9995
3355	.543333333333333	1	0	0	0	1	4	9	.9002
3357	.06	1	0	0	0	1	4	9	.9002
3357	.439166666666667	1	0	0	0	1	4	9	.9002
3358	.604166666666667	0	0	1	0	0	2	9	.7481
3358	.55	1	1	0	0	0	1	9	1.8167
3359	.798333333333333	1	0	0	0	1	4	9	.9002
3360	.653333333333333	0	0	1	0	0	2	9	.7481
3360	.673333333333333	1	0	0	0	1	4	9	.9002
3360	.538333333333333	1	0	0	0	1	4	9	.9002
3361	.686666666666667	0	0	1	0	0	2	9	.7481
3361	.56	0	0	1	0	0	2	9	.7481
3361	.215833333333333	0	0	0	0	1	4	9	.9995
3361	.623333333333333	1	0	0	1	0	3	9	1.0504
3362	.706666666666667	0	0	1	0	0	2	9	.7481
3362	.575	0	0	0	0	1	4	9	.9995
3362	.35	0	0	0	0	1	4	9	.9995
3363	.645833333333333	0	0	1	0	0	2	9	.7481
3364	.480833333333333	0	0	1	0	0	2	9	.7481
3364	.49	0	0	0	1	0	3	9	1.1602
3364	.505	1	0	0	1	0	3	9	1.0504
3365	.656666666666667	0	0	1	0	0	2	9	.7481
3365	.5975	1	0	0	1	0	3	9	1.0504
3365	.596666666666667	0	0	0	0	1	4	9	.9995
3365	.696666666666667	0	0	0	0	1	4	9	.9995
3366	.6475	0	0	1	0	0	2	9	.7481
3366	.650833333333333	0	0	0	0	1	4	9	.9995
3366	.650833333333333	1	0	0	1	0	3	9	1.0504
3367	.666666666666667	1	1	0	0	0	1	9	1.8167
3367	.571666666666667	0	1	0	0	0	1	9	1.9378
3367	.564166666666667	0	0	1	0	0	2	9	.7481
3368	.601666666666667	1	0	0	0	1	4	9	.9002
3369	.380833333333333	0	0	1	0	0	2	9	.7481
3369	.5325	1	0	1	0	0	2	9	1.0038
3370	.5375	1	0	1	0	0	2	9	1.0038
3370	.5975	1	0	0	0	1	4	9	.9002
3370	.501666666666666	1	0	0	0	1	4	9	.9002
3370	.5575	0	0	0	0	1	4	9	.9995
3371	.4975	0	0	0	0	1	4	9	.9995
3372	.696666666666667	1	0	0	0	1	4	9	.9002
3372	.6475	1	0	0	1	0	3	9	1.0504
3374	.2475	0	0	1	0	0	2	9	.7481
3374	.695	1	0	1	0	0	2	9	1.0038
3375	.234166666666667	0	1	0	0	0	1	9	1.9378
3375	.633333333333333	0	0	0	0	1	4	9	.9995
3375	.345	0	0	0	0	1	4	9	.9995
3376	.448333333333333	0	0	0	0	1	4	9	.9995
3376	.674166666666667	0	0	1	0	0	2	9	.7481
3376	.586666666666667	1	0	0	0	1	4	9	.9002
3376	.425833333333333	1	0	0	1	0	3	9	1.0504
3377	.671666666666667	1	0	1	0	0	2	9	1.0038
3378	.58	1	0	1	0	0	2	9	1.0038
3378	.571666666666667	0	0	1	0	0	2	9	.7481
3378	.6475	1	0	1	0	0	2	9	1.0038
3379	.411666666666667	1	0	0	0	1	4	9	.9002
3380	.5225	1	0	1	0	0	2	9	1.0038
3381	.293333333333333	1	0	1	0	0	2	9	1.0038
3381	.351666666666667	0	0	0	0	1	4	9	.9995
3381	.339166666666667	0	0	0	0	1	4	9	.9995
3382	.311666666666667	1	0	0	0	1	4	9	.9002
3382	.491666666666667	0	0	1	0	0	2	9	.7481
3382	.243333333333333	1	0	0	0	1	4	9	.9002
3384	.525833333333333	0	0	0	0	1	4	9	.9995
3384	.5775	0	0	1	0	0	2	9	.7481
3384	.591666666666667	1	0	0	0	1	4	9	.9002
3385	.496666666666667	1	0	0	0	1	4	9	.9002
3385	.5325	1	0	0	1	0	3	9	1.0504
3386	.634166666666667	1	0	1	0	0	2	9	1.0038
3387	.595	1	0	0	0	1	4	9	.9002
3387	.44	0	0	0	0	1	4	9	.9995
3388	.5075	0	0	1	0	0	2	9	.7481
3388	.506666666666667	0	0	1	0	0	2	9	.7481
3388	.68	1	0	0	0	1	4	9	.9002
3389	.7625	1	0	0	0	1	4	9	.9002
3389	.578333333333333	0	0	0	0	1	4	9	.9995
3389	.608333333333333	1	0	0	0	1	4	9	.9002
3389	.701666666666667	1	0	0	0	1	4	9	.9002
3390	.533333333333333	0	0	1	0	0	2	9	.7481
3390	.548333333333333	0	0	1	0	0	2	9	.7481
3390	.508333333333333	1	1	0	0	0	1	9	1.8167
3390	.5325	1	0	0	0	1	4	9	.9002
3391	.4425	0	0	0	0	1	4	9	.9995
3391	.4925	1	0	0	0	1	4	9	.9002
3391	.303333333333333	1	0	0	1	0	3	9	1.0504
3392	.65	0	0	1	0	0	2	9	.7481
3392	.460833333333333	0	1	0	0	0	1	9	1.9378
3393	.450833333333333	1	0	0	0	1	4	9	.9002
3393	.294166666666667	0	0	1	0	0	2	9	.7481
3393	.504166666666667	0	0	0	0	1	4	9	.9995
3393	.558333333333333	1	0	0	0	1	4	9	.9002
3394	.796666666666667	1	0	1	0	0	2	9	1.0038
3394	.536666666666667	0	0	0	0	1	4	9	.9995
3395	.456666666666667	0	0	1	0	0	2	9	.7481
3395	.705833333333333	1	0	0	0	1	4	9	.9002
3395	.6525	1	0	1	0	0	2	9	1.0038
3395	.385	0	0	0	0	1	4	9	.9995
3396	.55	0	0	0	1	0	3	9	1.1602
3396	.516666666666667	1	0	0	0	1	4	9	.9002
3396	.645833333333333	1	0	0	1	0	3	9	1.0504
3397	.83	1	0	1	0	0	2	9	1.0038
3397	.514166666666666	1	0	0	0	1	4	9	.9002
3397	.405833333333333	0	0	0	0	1	4	9	.9995
3397	.453333333333333	0	0	0	0	1	4	9	.9995
3397	.520833333333333	0	0	0	1	0	3	9	1.1602
3398	.449166666666667	0	0	0	1	0	3	9	1.1602
3398	.523333333333333	0	0	0	0	1	4	9	.9995
3398	.1425	1	0	1	0	0	2	9	1.0038
3399	.5775	0	0	1	0	0	2	9	.7481
3399	.6475	0	1	0	0	0	1	9	1.9378
3400	.515	0	0	1	0	0	2	9	.7481
3400	.611666666666667	0	0	0	0	1	4	9	.9995
3400	.594166666666667	1	0	0	0	1	4	9	.9002
3400	.485833333333333	1	0	0	0	1	4	9	.9002
3401	.766666666666667	1	0	1	0	0	2	9	1.0038
3402	.650833333333333	1	0	1	0	0	2	9	1.0038
3402	.348333333333333	0	0	0	0	1	4	9	.9995
3403	.5525	0	0	0	0	1	4	9	.9995
3403	.460833333333333	1	0	0	0	1	4	9	.9002
3403	.45	0	0	0	0	1	4	9	.9995
3404	.573333333333333	1	0	1	0	0	2	9	1.0038
3404	.573333333333333	0	0	1	0	0	2	9	.7481
3404	.643333333333333	0	0	1	0	0	2	9	.7481
3405	.3625	1	0	0	0	1	4	9	.9002
3405	.455833333333333	1	0	0	0	1	4	9	.9002
3405	.685	1	0	0	1	0	3	9	1.0504
3406	.476666666666667	1	0	0	0	1	4	9	.9002
3406	.641666666666667	0	0	0	0	1	4	9	.9995
3407	.49	0	0	1	0	0	2	9	.7481
3408	.498333333333333	0	0	0	1	0	3	9	1.1602
3408	.5225	1	0	0	0	1	4	9	.9002
3408	.579166666666667	1	0	1	0	0	2	9	1.0038
3409	.563333333333333	0	0	1	0	0	2	9	.7481
3409	.623333333333333	0	0	1	0	0	2	9	.7481
3409	.728333333333333	0	0	0	1	0	3	9	1.1602
3411	.5175	0	0	1	0	0	2	9	.7481
3411	.561666666666667	1	0	1	0	0	2	9	1.0038
3412	.590833333333333	1	0	0	1	0	3	9	1.0504
3412	.613333333333333	1	0	0	0	1	4	9	.9002
3412	.3925	1	0	0	0	1	4	9	.9002
3412	.4875	1	0	0	1	0	3	9	1.0504
3413	.5025	1	0	0	0	1	4	9	.9002
3413	.605833333333333	0	0	0	0	1	4	9	.9995
3413	.4	1	0	0	0	1	4	9	.9002
3414	.525	1	0	0	0	1	4	9	.9002
3414	.6825	1	0	0	1	0	3	9	1.0504
3414	.415833333333333	1	0	0	0	1	4	9	.9002
3414	.71	0	0	0	0	1	4	9	.9995
3415	.473333333333333	1	0	0	0	1	4	9	.9002
3415	.575	0	0	0	1	0	3	9	1.1602
3416	.72	1	0	0	1	0	3	9	1.0504
3417	.445	0	0	1	0	0	2	9	.7481
3417	.604166666666667	0	0	1	0	0	2	9	.7481
3417	.7325	1	1	0	0	0	1	9	1.8167
3417	.636666666666667	1	0	0	0	1	4	9	.9002
3417	.5625	0	0	0	0	1	4	9	.9995
3417	.453333333333333	1	0	0	0	1	4	9	.9002
3417	.539166666666667	0	0	1	0	0	2	9	.7481
3418	.535833333333333	1	0	0	1	0	3	9	1.0504
3419	.43	1	0	1	0	0	2	9	1.0038
3419	.393333333333333	0	0	0	0	1	4	9	.9995
3419	.596666666666666	1	0	0	0	1	4	9	.9002
3419	.469166666666667	1	0	0	0	1	4	9	.9002
3419	.63	0	0	0	0	1	4	9	.9995
3419	.493333333333333	1	0	0	0	1	4	9	.9002
3420	.4925	1	0	0	0	1	4	9	.9002
3420	.274166666666667	0	1	0	0	0	1	9	1.9378
3420	.624166666666667	0	0	0	0	1	4	9	.9995
3420	.475	0	0	0	0	1	4	9	.9995
3421	.5025	0	0	1	0	0	2	9	.7481
3421	.515833333333333	0	0	0	0	1	4	9	.9995
3422	.398333333333333	0	0	0	0	1	4	9	.9995
3423	.695833333333333	1	0	0	0	1	4	9	.9002
3424	.545	0	0	0	0	1	4	9	.9995
3424	.246666666666667	1	0	0	0	1	4	9	.9002
3424	.161666666666667	0	0	0	0	1	4	9	.9995
3424	.55	0	0	0	0	1	4	9	.9995
3426	.420833333333333	1	0	1	0	0	2	9	1.0038
3426	.5375	1	0	1	0	0	2	9	1.0038
3426	.77	1	0	1	0	0	2	9	1.0038
3426	.578333333333333	1	0	0	0	1	4	9	.9002
3426	.585	0	0	0	0	1	4	9	.9995
3426	.3275	0	0	0	0	1	4	9	.9995
3427	.519166666666667	1	0	0	1	0	3	9	1.0504
3428	.4425	1	1	0	0	0	1	9	1.8167
3430	.515833333333333	0	0	1	0	0	2	9	.7481
3430	.845	1	0	0	0	1	4	9	.9002
3430	.428333333333333	0	0	0	0	1	4	9	.9995
3430	.728333333333333	1	1	0	0	0	1	9	1.8167
3431	.613333333333333	1	0	1	0	0	2	9	1.0038
3431	.451666666666667	1	0	0	0	1	4	9	.9002
3431	.565833333333333	0	0	0	1	0	3	9	1.1602
3432	.72	1	0	0	0	1	4	9	.9002
3433	.623333333333333	0	0	1	0	0	2	9	.7481
3433	.296666666666667	0	0	1	0	0	2	9	.7481
3433	.8625	0	0	0	1	0	3	9	1.1602
3433	.6125	1	1	0	0	0	1	9	1.8167
3433	.355833333333333	0	0	1	0	0	2	9	.7481
3433	.634166666666667	0	0	0	1	0	3	9	1.1602
3433	.545	0	0	0	1	0	3	9	1.1602
3434	.505	1	0	0	0	1	4	9	.9002
3434	.86	0	0	0	0	1	4	9	.9995
3434	.479166666666667	1	0	0	0	1	4	9	.9002
3434	.606666666666667	0	0	0	0	1	4	9	.9995
3435	.485833333333333	0	0	1	0	0	2	9	.7481
3435	.551666666666667	1	0	0	1	0	3	9	1.0504
3435	.449166666666667	0	0	0	1	0	3	9	1.1602
3436	.5875	1	0	1	0	0	2	9	1.0038
3436	.488333333333333	0	0	1	0	0	2	9	.7481
3436	.4975	1	0	0	0	1	4	9	.9002
3436	.533333333333333	0	0	0	0	1	4	9	.9995
3436	.496666666666667	0	0	0	0	1	4	9	.9995
3437	.53	1	0	0	0	1	4	9	.9002
3437	.4275	0	0	1	0	0	2	9	.7481
3437	.741666666666667	0	0	0	0	1	4	9	.9995
3438	.465833333333333	1	0	0	1	0	3	9	1.0504
3439	.64	0	0	0	0	1	4	9	.9995
3439	.65	1	1	0	0	0	1	9	1.8167
3439	.5275	1	0	0	0	1	4	9	.9002
3440	.536666666666667	0	0	1	0	0	2	9	.7481
3440	.544166666666667	0	0	0	0	1	4	9	.9995
3440	.736666666666667	1	0	0	1	0	3	9	1.0504
3441	.784166666666667	1	0	1	0	0	2	9	1.0038
