"lftd" "LS" "AS" "sekse" "noord" "oost" "zuid" "west" "regio" "lftj" "psw" "LOLS" "LOAS" "DT"
2546 0.401666666666667 0.5475 0 0 0 0 1 4 6 0.8903 -0.398525454997622 0.190574698550675 -13.9
2546 0.64 0.589166666666667 1 0 0 0 1 4 6 0.9539 0.575364144903562 0.360521491853884 -5
2547 0.626666666666666 0.506666666666667 0 0 0 0 1 4 6 0.8903 0.517943091534852 0.0266682470821628 1.2
2548 0.491666666666667 0.360833333333333 1 0 0 0 1 4 6 0.9539 -0.0333364202675907 -0.571749073364768 3.3
2548 0.5275 0.305 0 0 0 0 1 4 6 0.8903 0.110111118416424 -0.823600068957381 8.1
2548 0.495833333333333 0.456666666666667 0 0 1 0 0 2 6 1.0023 -0.016667052485213 -0.173769274978636 -2.4
2548 0.35 0.515 0 0 0 0 1 4 6 0.8903 -0.619039208406224 0.060018009726253 -13.6
2549 0.130833333333333 0.573333333333333 1 0 0 0 1 4 6 0.9539 -1.89361064965247 0.295464212893835 -29.7
2549 0.585 0.51 0 0 1 0 0 2 6 1.0023 0.343333327001158 0.0400053346136992 -1.5
2549 0.770833333333333 0.645 1 0 0 1 0 3 6 0.8999 1.21302263984585 0.597132527320357 -1.2
2549 0.395 0.434166666666667 0 0 0 0 1 4 6 0.8903 -0.42634269312972 -0.264871085805328 -5.8
2549 0.78 0.6025 1 0 0 0 1 4 6 0.9539 1.26566637333128 0.415892731270424 3.4
2550 0.4525 0.485833333333333 1 0 0 1 0 3 6 0.8999 -0.190574698550675 -0.0566818375548968 -6.6
2550 0.2775 0.5375 0 1 0 0 0 1 6 1.7555 -0.956896486800098 0.150282203049338 -18.9
2550 0.563333333333333 0.540833333333333 1 0 0 0 1 4 6 0.9539 0.254701391721921 0.163697907551174 -5.2
2550 0.6875 0.355833333333333 0 0 0 0 1 4 6 0.8903 0.78845736036427 -0.593495035358799 14.7
2550 0.669166666666667 0.511666666666667 0 0 0 0 1 4 6 0.8903 0.704418433259573 0.0466751385701314 3.4
2551 0.33 0.449166666666667 0 0 0 0 1 4 6 0.8903 -0.708185057924486 -0.204038268942688 -9.8
2551 0.1175 0.3475 0 0 0 0 1 4 6 0.8903 -2.01632045522324 -0.630046474192002 -14.8
2551 0.693333333333333 0.424166666666667 0 0 0 0 1 4 6 0.8903 0.815749502652276 -0.305691807217146 11.1
2551 0.414166666666667 0.5325 1 0 0 1 0 3 6 0.8999 -0.346766865714035 0.130183548854838 -12
2551 0.421666666666667 0.425833333333333 1 0 0 1 0 3 6 0.8999 -0.315935291219337 -0.298871680809955 -4
2552 0.49 0.5275 1 0 0 0 1 4 6 0.9539 -0.0400053346136992 0.110111118416424 -7.9
2553 0.355 0.4975 0 1 0 0 0 1 6 1.7555 -0.597132527320357 -0.0100000833345833 -12.1
2553 0.613333333333333 0.113333333333333 1 0 0 0 1 4 6 0.9539 0.461345566502619 -2.05713578416554 22.6
2554 0.285833333333333 0.644166666666667 1 0 1 0 0 2 6 1.0027 -0.915707471431842 0.593495035358799 -28.1
2554 0.319166666666667 0.360833333333333 0 0 0 0 1 4 6 0.8903 -0.757604105679355 -0.571749073364768 -5
2554 0.686666666666667 0.516666666666667 0 0 0 0 1 4 6 0.8903 0.784581386519579 0.0666913744986738 4.1
2554 0.745 0.5675 0 1 0 0 0 1 6 1.7555 1.07212067322113 0.271658422983624 3.9
2555 0.771666666666667 0.616666666666667 0 0 0 0 1 4 7 0.8837 1.21774612825811 0.475423696715076 1.4
2556 0.598333333333333 0.448333333333333 0 0 1 0 0 2 7 1.0055 0.398525454997623 -0.207406995775225 3.7
2557 0.385833333333333 0.153333333333333 0 0 0 0 1 4 7 0.8837 -0.464860838103104 -1.70869287052944 8.6
2557 0.765833333333333 0.365833333333333 1 0 0 0 1 4 7 0.9982 1.18493145302194 -0.550133944786516 19.7
2558 0.538333333333333 0.3325 1 0 0 0 1 4 7 0.9982 0.153634817035317 -0.696899530178496 7.1
2558 0.463333333333333 0.2925 0 0 0 1 0 3 7 1.1063 -0.146930431853773 -0.883272962845482 5.4
2558 0.295833333333333 0.113333333333333 0 0 0 0 1 4 7 0.8837 -0.86721883788176 -2.05713578416554 6.6
2560 0.435833333333333 0.0458333333333333 1 0 1 0 0 2 7 0.834 -0.258089808847353 -3.03582673075587 18.2
2560 0.343333333333333 0.436666666666667 1 0 0 0 1 4 7 0.9982 -0.648474740508354 -0.254701391721921 -8.4
2561 0.556666666666667 0.509166666666667 0 0 1 0 0 2 7 1.0055 0.227644684195003 0.0366707755200098 -3.1
2561 0.7575 0.413333333333333 0 0 1 0 0 2 7 1.0055 1.13902182700599 -0.350202429433116 16.2
2563 0.655 0.531666666666667 1 0 0 1 0 3 7 0.9955 0.641090818603892 0.1268364334511 0.8
2563 0.495833333333333 0.3575 0 0 0 0 1 4 7 0.8837 -0.016667052485213 -0.586231454635313 3.6
2564 0.624166666666667 0.440833333333333 0 0 0 1 0 3 7 1.1063 0.507271644014542 -0.237780705113384 5.6
2565 0.666666666666667 0.441666666666667 1 0 0 1 0 3 7 0.9955 0.693147180559947 -0.234400705838843 8.2
2565 0.459166666666667 0.44 1 0 0 0 1 4 7 0.9982 -0.163697907551174 -0.241162056816888 -3.2
2565 0.8325 0.5825 0 0 0 0 1 4 7 0.8837 1.60344987058948 0.333044641148945 9.6
2566 0.46 0.56 0 0 0 1 0 3 7 1.1063 -0.160342650075179 0.241162056816888 -12.2
2566 0.370833333333333 0.355 1 0 0 1 0 3 7 0.9955 -0.528643467082786 -0.597132527320357 -2.3
2566 0.790833333333333 0.545 1 0 0 0 1 4 7 0.9982 1.32995585947814 0.180488375712294 9.3
2567 0.5725 0.19 0 0 0 0 1 4 7 0.8837 0.29205844705158 -1.450010175506 16
2567 0.455 0.365 0 0 1 0 0 2 7 1.0055 -0.180488375712294 -0.5537276453102 1.1
2567 0.411666666666667 0.0791666666666667 0 0 0 0 1 4 7 0.8837 -0.357079720305318 -2.45372372235131 14.2
2569 0.403333333333333 0.486666666666667 0 0 0 0 1 4 7 0.8837 -0.391595260244015 -0.0533459807052913 -9.1
2570 0.711666666666667 0.608333333333333 0 0 0 0 1 4 7 0.8837 0.903492418730847 0.440311839438331 -2.2
2570 0.356666666666667 0.5125 1 0 0 0 1 4 7 0.9982 -0.589861354442978 0.0500104205746612 -13.2
2571 0.4825 0.0966666666666667 1 0 0 0 1 4 7 0.9982 -0.0700286043604837 -2.23482299089323 16.4
2571 0.668333333333333 0.793333333333333 0 0 0 0 1 4 7 0.8837 0.700656602582075 1.34513628862638 -21.3
2572 0.5475 0.0908333333333333 0 0 1 0 0 2 7 1.0055 0.190574698550675 -2.30350210360393 20.1
2572 0.224166666666667 0.36 1 0 0 0 1 4 7 0.9982 -1.24154789767523 -0.575364144903562 -9.5
2572 0.785 0.548333333333333 0 0 0 0 1 4 7 0.8837 1.29504568965475 0.19393892988567 8.5
2572 0.5025 0.5225 0 1 0 0 0 1 7 1.8661 0.0100000833345832 0.0900608239181809 -7
2573 0.721666666666666 0.631666666666667 1 0 1 0 0 2 7 0.834 0.952743915585731 0.539373503564675 -3.7
2573 0.685 0.545833333333333 1 0 0 0 1 4 7 0.9982 0.776846199436592 0.183849440972006 1.5
2573 0.7725 0.3125 1 0 1 0 0 2 7 0.834 1.2224817703809 -0.78845736036427 22.9
2574 0.765 0.425833333333333 0 0 0 0 1 4 7 0.8837 1.18029031968238 -0.298871680809955 16
2575 0.55 0.480833333333333 0 0 0 1 0 3 7 1.1063 0.200670695462151 -0.0767042522793549 -1.4
2575 0.700833333333333 0.255 0 0 0 0 1 4 7 0.8837 0.851269271484668 -1.07212067322113 20.6
2576 0.526666666666667 0.5275 0 0 0 1 0 3 7 1.1063 0.106767975425707 0.110111118416424 -6.2
2577 0.235 0.324166666666667 0 0 0 1 0 3 7 1.1063 -1.18029031968238 -0.734688710496965 -7.1
2578 0.386666666666667 0.460833333333333 1 0 1 0 0 2 7 0.834 -0.46134556650262 -0.156988292978567 -8.1
2578 0.648333333333333 0.590833333333333 1 0 1 0 0 2 7 0.834 0.611721210142378 0.367411398737605 -4.8
2578 0.545 0.178333333333333 0 0 0 0 1 4 7 0.8837 0.180488375712294 -1.52768033958079 15
2578 0.629166666666667 0.366666666666667 1 1 0 0 0 1 7 1.8956 0.528643467082786 -0.546543706368069 10.3
2579 0.62 0.0966666666666667 0 0 0 0 1 4 7 0.8837 0.489548225318706 -2.23482299089323 23.8
2579 0.19 0.136666666666667 1 0 1 0 0 2 7 0.834 -1.450010175506 -1.84325599499523 0.1
2579 0.236666666666667 0.598333333333333 1 0 0 0 1 4 7 0.9982 -1.17104212651292 0.398525454997623 -26.2
2580 0.734166666666667 0.6025 0 0 0 0 1 4 7 0.8837 1.01586652315134 0.415892731270424 -0.1
2580 0.705833333333333 0.34 0 0 0 0 1 4 7 0.8837 0.875232637718756 -0.663294217410264 16.6
2580 0.519166666666667 0.41 0 0 0 1 0 3 7 1.1063 0.0767042522793548 -0.363965377201412 1.6
2581 0.654166666666667 0.431666666666667 1 0 0 0 1 4 7 0.9982 0.637405197551712 -0.275054415583978 7.9
2581 0.44 0.370833333333333 1 0 0 0 1 4 7 0.9982 -0.241162056816888 -0.528643467082786 0
2583 0.799166666666667 0.58 0 0 1 0 0 2 7 1.0055 1.38109414139279 0.322773392263051 6.9
2584 0.741666666666667 0.460833333333333 0 0 0 1 0 3 7 1.1063 1.054649165247 -0.156988292978567 11.9
2585 0.6525 0.4925 0 0 1 0 0 2 7 1.0055 0.630046474192001 -0.030002250303799 3.6
2585 0.648333333333333 0.485 1 0 0 0 1 4 7 0.9982 0.611721210142378 -0.060018009726253 3.9
2586 0.480833333333333 0.5225 0 0 1 0 0 2 7 1.0055 -0.0767042522793549 0.0900608239181809 -8.2
2586 0.461666666666667 0.123333333333333 0 0 0 0 1 4 7 0.8837 -0.153634817035317 -1.96123611953354 13.7
2587 0.635 0.481666666666666 1 0 1 0 0 2 7 0.834 0.5537276453102 -0.0733662240668046 3.3
2587 0.751666666666667 0.141666666666667 0 1 0 0 0 1 7 1.8661 1.10752103355722 -1.80151564417342 29.8
2588 0.55 0.543333333333333 0 0 0 1 0 3 7 1.1063 0.200670695462151 0.173769274978636 -6.3
2588 0.665 0.670833333333333 1 0 0 1 0 3 7 0.9955 0.685656508830788 0.71195651251744 -11.2
2588 0.720833333333333 0.455833333333333 0 0 0 0 1 4 7 0.8837 0.948598975106811 -0.177128326854451 10.7
2589 0.4625 0.585 1 0 0 1 0 3 7 0.9955 -0.150282203049338 0.343333327001158 -14.4
2589 0.395833333333333 0.3875 0 1 0 0 0 1 7 1.8661 -0.422856850820035 -0.45783309362548 -3.1
2589 0.698333333333333 0.4875 0 1 0 0 0 1 7 1.8661 0.839373888656311 -0.0500104205746613 6.9
2590 0.565833333333333 0.0933333333333333 0 0 0 1 0 3 7 1.1063 0.264871085805328 -2.27359755612079 20.8
2590 0.565 0.153333333333333 0 0 1 0 0 2 7 1.0055 0.261479700057757 -1.70869287052944 17.3
2591 0.506666666666667 0.550833333333333 0 0 0 0 1 4 7 0.8837 0.0266682470821628 0.204038268942688 -9.2
2593 0.329166666666667 0.466666666666667 0 0 1 0 0 2 7 1.0055 -0.71195651251744 -0.133531392624521 -11.2
2593 0.668333333333333 0.584166666666667 0 0 0 0 1 4 7 0.8837 0.700656602582075 0.339901791283073 -3
2595 0.233333333333333 0.429166666666667 0 0 0 0 1 4 7 0.8837 -1.18958406687384 -0.285251937598488 -13.2
2595 0.609166666666667 0.479166666666667 0 0 0 0 1 4 7 0.8837 0.4438106913035 -0.0833816089390498 1.9
2596 0.593333333333333 0.604166666666667 0 0 0 1 0 3 7 1.1063 0.377762505558827 0.422856850820035 -9.3
2597 0.336666666666667 0.4725 1 0 1 0 0 2 7 0.834 -0.678184307883231 -0.110111118416424 -11.3
2597 0.530833333333333 0.279166666666667 1 0 0 1 0 3 7 0.9955 0.123490027432472 -0.948598975106811 9.2
2597 0.413333333333333 0.186666666666667 1 0 0 0 1 4 7 0.9982 -0.350202429433116 -1.47181653455805 7.9
2599 0.848333333333333 0.621666666666667 1 0 0 1 0 3 7 0.9955 1.72158851003367 0.496628402162414 7.3
2599 0.68 0.6225 1 0 1 0 0 2 7 0.834 0.75377180237638 0.500173059649784 -5.8
2599 0.618333333333333 0.691666666666667 1 0 0 1 0 3 7 0.9955 0.482480059053194 0.807922695152375 -16
2600 0.628333333333333 0.21 1 0 1 0 0 2 7 0.834 0.52507341598789 -1.3249254147436 18
2600 0.675833333333333 0.274166666666667 0 0 0 1 0 3 7 1.1063 0.734688710496965 -0.973584226087129 17.8
2600 0.195833333333333 0.28 0 0 0 0 1 4 7 0.8837 -1.41254258719483 -0.944461608840851 -6.9
2601 0.7625 0.606666666666667 0 0 0 1 0 3 7 1.1063 1.16643488500687 0.433322062611132 1.5
2602 0.164166666666667 0.113333333333333 1 0 1 0 0 2 7 0.834 -1.62754705922394 -2.05713578416554 -0.1
2603 0.3325 0.308333333333333 0 0 1 0 0 2 7 1.0055 -0.696899530178496 -0.807922695152375 -1.8
2603 0.409166666666667 0.22 1 0 0 1 0 3 7 0.9955 -0.367411398737605 -1.26566637333128 6.1
2603 0.656666666666667 0.493333333333333 0 0 0 0 1 4 7 0.8837 0.648474740508354 -0.0266682470821627 3.7
2604 0.5125 0.403333333333333 0 0 1 0 0 2 7 1.0055 0.0500104205746612 -0.391595260244015 1.5
2604 0.753333333333333 0.481666666666667 1 0 1 0 0 2 7 0.834 1.11646990606811 -0.0733662240668006 11.2
2605 0.548333333333333 0.454166666666667 0 0 1 0 0 2 7 1.0055 0.19393892988567 -0.183849440972006 0.2
2606 0.7875 0.533333333333333 1 0 0 0 1 4 7 0.9982 1.30992138233532 0.133531392624521 9.8
2607 0.4875 0.415833333333333 1 0 0 0 1 4 7 0.9982 -0.0500104205746613 -0.339901791283073 -0.5
2608 0.201666666666667 0.39 1 0 0 0 1 4 7 0.9982 -1.37591005181417 -0.447312218043665 -12.4
2610 0.469166666666667 0.275833333333333 1 0 0 0 1 4 7 0.9982 -0.123490027432472 -0.965224749888331 6.2
2610 0.503333333333333 0.458333333333333 0 0 0 1 0 3 7 1.1063 0.0133335308694636 -0.167054084663168 -2.4
2611 0.611666666666667 0.503333333333333 0 0 0 1 0 3 7 1.1063 0.454323394488871 0.0133335308694636 0.2
2611 0.449166666666667 0.111666666666667 0 0 0 0 1 4 7 0.8837 -0.204038268942688 -2.07382880477487 13.6
2612 0.63 0.576666666666667 0 0 1 0 0 2 7 1.0055 0.532216813747308 0.309104508039189 -4.8
2612 0.744166666666667 0.5175 0 0 0 0 1 4 7 0.8837 1.0677388332893 0.0700286043604833 7.7
2612 0.203333333333333 0.453333333333333 0 0 1 0 0 2 7 1.0055 -1.3655896877582 -0.187211542088148 -16.3
2613 0.4725 0.418333333333333 0 0 0 0 1 4 7 0.8837 -0.110111118416424 -0.329618983070645 -1.4
2613 0.85 0.756666666666667 1 0 0 1 0 3 7 0.9955 1.73460105538811 1.13449057633301 -4.6
2615 0.745 0.241666666666667 0 0 0 0 1 4 7 0.8837 1.07212067322113 -1.14356367653037 24.1
2615 0.774166666666667 0.639166666666667 0 0 0 0 1 4 7 0.8837 1.23198991793414 0.571749073364768 -0.7
2615 0.683333333333333 0.6125 1 0 0 1 0 3 7 0.9955 0.769133087537866 0.457833093625481 -4.7
2615 0.828333333333333 0.463333333333333 0 0 0 0 1 4 7 0.8837 1.57386103786699 -0.146930431853773 18.5
2615 0.900833333333333 0.630833333333333 0 0 0 0 1 4 7 0.8837 2.20651832452768 0.535793483392312 11.9
2617 0.706666666666667 0.2175 0 0 0 0 1 4 7 0.8837 0.879249460193807 -1.28029507188557 22.5
2617 0.765 0.575833333333333 1 0 0 0 1 4 7 0.9982 1.18029031968238 0.305691807217146 4.4
2619 0.3675 0.469166666666667 0 0 1 0 0 2 7 1.0055 -0.542956901948784 -0.123490027432472 -9.7
2619 0.528333333333333 0.5 0 1 0 0 0 1 7 1.8661 0.113454876234042 0 -4.2
2620 0.783333333333333 0.399166666666667 0 0 1 0 0 2 7 1.0055 1.28519824424852 -0.408938539874032 18.7
2620 0.316666666666667 0.425833333333333 0 0 0 0 1 4 7 0.8837 -0.769133087537866 -0.298871680809955 -9.2
2620 0.713333333333333 0.415833333333333 0 0 0 0 1 4 7 0.8837 0.911628718768342 -0.339901791283073 12.5
2620 0.391666666666667 0.355 1 0 0 0 1 4 7 0.9982 -0.440311839438331 -0.597132527320357 -1.6
2620 0.5175 0.4525 0 0 0 0 1 4 7 0.8837 0.0700286043604833 -0.190574698550675 -1.4
2620 0.268333333333333 0.3175 0 0 0 0 1 4 7 0.8837 -1.00309504809071 -0.765284708726368 -5.3
2621 0.364166666666667 0.400833333333333 0 0 1 0 0 2 7 1.0055 -0.557324836188865 -0.401994087615287 -5.5
2622 0.250833333333333 0.459166666666667 1 0 1 0 0 2 7 0.834 -1.09417276972275 -0.163697907551174 -14.4
2622 0.585 0.399166666666667 0 0 0 0 1 4 7 0.8837 0.343333327001158 -0.408938539874032 5.5
2622 0.631666666666667 0.455 1 0 1 0 0 2 7 0.834 0.539373503564675 -0.180488375712294 4.8
2622 0.465833333333333 0.63 1 0 0 1 0 3 7 0.9955 -0.136879983765572 0.532216813747308 -18.5
2623 0.76 0.479166666666667 1 0 1 0 0 2 7 0.834 1.15267950993839 -0.0833816089390498 11.7
2623 0.591666666666667 0.399166666666667 1 1 0 0 0 1 7 1.8956 0.37085957893069 -0.408938539874032 5.9
2624 0.138333333333333 0.345833333333333 0 0 0 0 1 4 7 0.8837 -1.82920226671183 -0.637405197551712 -13.4
2624 0.439166666666667 0.521666666666667 1 0 0 1 0 3 7 0.9955 -0.244544781103364 0.0867209747805333 -10.3
2625 0.4975 0.115833333333333 0 0 0 1 0 3 7 1.1063 -0.0100000833345833 -2.03249320548329 15.6
2625 0.26 0.298333333333333 0 0 1 0 0 2 7 1.0055 -1.04596855518269 -0.855247027841628 -4.7
2625 0.214166666666667 0.616666666666666 1 0 0 0 1 4 7 0.9982 -1.29999019773824 0.475423696715072 -29
2626 0.276666666666667 0.208333333333333 0 0 0 0 1 4 7 0.8837 -0.96105674574386 -1.33500106673234 0.4
2626 0.353333333333333 0.3525 0 0 0 0 1 4 7 0.8837 -0.604419064951262 -0.608068171321369 -3.3
2626 0.16 0.3875 1 1 0 0 0 1 7 1.8956 -1.65822807660353 -0.45783309362548 -14.5
2627 0.699166666666667 0.61 1 0 0 0 1 4 7 0.9982 0.843332748134327 0.447312218043665 -3.5
2627 0.2475 0.569166666666667 0 0 0 1 0 3 7 1.1063 -1.11199041461429 0.278451985062363 -23.1
2628 0.880833333333333 0.470833333333333 1 0 0 1 0 3 7 0.9955 2.00034535561033 -0.116799267746252 23
2628 0.709166666666667 0.53 1 0 0 0 1 4 7 0.9982 0.891340206370948 0.120144311842063 4.2
2628 0.766666666666667 0.343333333333333 1 0 0 0 1 4 7 0.9982 1.18958406687384 -0.648474740508354 20.5
2628 0.271666666666667 0.476666666666667 0 0 0 1 0 3 7 1.1063 -0.986182994288826 -0.0934011750883994 -14.6
2628 0.560833333333333 0.165 1 0 0 1 0 3 7 0.9955 0.244544781103364 -1.62148625095027 16.2
2629 0.6825 0.518333333333333 1 0 0 0 1 4 7 0.9982 0.765284708726368 0.0733662240668006 3.3
2629 0.65 0.425 1 0 0 0 1 4 7 0.9982 0.619039208406224 -0.302280871872934 7.8
2630 0.379166666666667 0.425 1 0 1 0 0 2 7 0.834 -0.493086799428608 -0.302280871872934 -6.3
2630 0.328333333333333 0.264166666666667 0 0 0 0 1 4 7 0.8837 -0.715732833208696 -1.02442342672668 0.1
2630 0.638333333333333 0.4325 0 0 0 0 1 4 7 0.8837 0.568137635640185 -0.271658422983624 6.6
2631 0.393333333333333 0.49 1 0 0 1 0 3 7 0.9955 -0.433322062611132 -0.0400053346136992 -10.1
2631 0.551666666666667 0.5525 1 0 1 0 0 2 7 0.834 0.207406995775225 0.210776895676998 -7.2
2632 0.739166666666667 0.64 0 0 1 0 0 2 7 1.0055 1.04164179176943 0.575364144903562 -3.5
2633 0.549166666666667 0.150833333333333 1 0 1 0 0 2 7 0.834 0.197304255656027 -1.7280800019569 16.3
2633 0.524166666666667 0.355 0 0 1 0 0 2 7 1.0055 0.0967420470444316 -0.597132527320357 4.7
2635 0.413333333333333 0.558333333333333 1 0 1 0 0 2 7 0.834 -0.350202429433116 0.234400705838843 -14.6
2636 0.621666666666667 0.46 1 0 0 1 0 3 7 0.9955 0.496628402162414 -0.160342650075179 3.7
2636 0.664166666666667 0.740833333333333 0 0 0 1 0 3 7 1.1063 0.681918116843534 1.05030432333467 -17.7
2636 0.629166666666667 0.4975 1 1 0 0 0 1 7 1.8956 0.528643467082786 -0.0100000833345833 1.5
2637 0.529166666666667 0.538333333333333 1 0 1 0 0 2 7 0.834 0.116799267746252 0.153634817035317 -7.3
2637 0.718333333333333 0.496666666666667 0 0 1 0 0 2 7 1.0055 0.936209375180673 -0.0133335308694638 7.4
2639 0.625833333333333 0.495833333333333 0 0 1 0 0 2 7 1.0055 0.514382764021879 -0.016667052485213 1.4
2639 0.290833333333333 0.493333333333333 1 0 0 0 1 4 7 0.9982 -0.891340206370948 -0.0266682470821627 -15
2639 0.470833333333333 0.7525 1 0 0 1 0 3 7 0.9955 -0.116799267746252 1.11199041461429 -29.3
2640 0.383333333333333 0.274166666666667 0 0 0 0 1 4 7 0.8837 -0.475423696715076 -0.973584226087129 2
2640 0.6025 0.595 0 0 0 0 1 4 7 0.8837 0.415892731270424 0.384674338439091 -8.2
2641 0.745 0.111666666666667 0 0 0 0 1 4 7 0.8837 1.07212067322113 -2.07382880477487 30.6
2642 0.451666666666667 0.603333333333333 1 0 0 0 1 4 7 0.9982 -0.19393892988567 0.419373538154295 -16.8
2642 0.746666666666667 0.639166666666667 0 0 1 0 0 2 7 1.0055 1.08091271156871 0.571749073364768 -2.9
2642 0.6 0.46 1 0 1 0 0 2 7 0.834 0.405465108108164 -0.160342650075179 2.4
2642 0.433333333333333 0.495833333333333 1 0 0 0 1 4 7 0.9982 -0.268263986594681 -0.016667052485213 -8.7
2642 0.0866666666666667 0.666666666666667 1 0 0 0 1 4 7 0.9982 -2.35503156836659 0.693147180559947 -41.1
2644 0.609166666666667 0.508333333333333 0 0 0 0 1 4 7 0.8837 0.4438106913035 0.0333364202675904 -0.5
2644 0.384166666666667 0.443333333333333 0 0 0 0 1 4 7 0.8837 -0.471899877951552 -0.227644684195003 -7.3
2644 0.0291666666666667 0.519166666666667 0 0 0 0 1 4 7 0.8837 -3.50512830451039 0.0767042522793548 -34
2644 0.305 0.263333333333333 0 0 0 0 1 4 7 0.8837 -0.823600068957381 -1.02871484905073 -1
2645 0.535 0.365 1 0 0 0 1 4 7 0.9982 0.14022934130865 -0.5537276453102 4.6
2645 0.314166666666667 0.199166666666667 1 0 0 0 1 4 7 0.9982 -0.780711013229058 -1.39151085703878 2.5
2646 0.615 0.576666666666667 1 0 0 0 1 4 7 0.9982 0.468378933518734 0.309104508039189 -5.9
2646 0.455 0.508333333333333 0 0 1 0 0 2 7 1.0055 -0.180488375712294 0.0333364202675904 -8.6
2646 0.264166666666667 0.514166666666666 0 0 0 0 1 4 7 0.8837 -1.02442342672668 0.0566818375548928 -17.8
2646 0.519166666666667 0.521666666666667 0 0 0 1 0 3 7 1.1063 0.0767042522793548 0.0867209747805333 -6.5
2646 0.409166666666667 0.430833333333333 1 0 0 0 1 4 7 0.9982 -0.367411398737605 -0.278451985062362 -5.4
2648 0.43 0.19 1 0 0 0 1 4 7 0.9982 -0.281851152140988 -1.450010175506 8.2
2648 0.188333333333333 0.501666666666667 0 0 0 0 1 4 7 0.8837 -1.46087630437025 0.00666669135819084 -20.5
2652 0.363333333333333 0.4 0 0 0 0 1 4 7 0.8837 -0.560925545817488 -0.405465108108164 -5.6
2652 0.649166666666667 0.6275 1 0 0 0 1 4 7 0.9982 0.615378212188368 0.521506633186325 -8.5
2653 0.210833333333333 0.403333333333333 1 0 0 0 1 4 7 0.9982 -1.31990960445856 -0.391595260244015 -12.8
2654 0.725833333333333 0.529166666666667 0 0 0 0 1 4 7 0.8837 0.973584226087129 0.116799267746252 5.3
2654 0.758333333333333 0.446666666666667 0 1 0 0 0 1 7 1.8661 1.14356367653037 -0.214147988405631 13.7
2655 0.140833333333333 0.163333333333333 0 0 0 1 0 3 7 1.1063 -1.80838576909389 -1.63363264102116 -4.2
2656 0.3625 0.183333333333333 1 0 0 0 1 4 7 0.9982 -0.564529802737852 -1.49392502531226 5.4
2656 0.545833333333333 0.585833333333333 0 0 0 0 1 4 7 0.8837 0.183849440972006 0.346766865714035 -10.6
2657 0.564166666666667 0.468333333333333 0 0 0 0 1 4 7 0.8837 0.258089808847354 -0.1268364334511 -0.2
2657 0.166666666666667 0.121666666666667 1 0 0 1 0 3 7 0.9955 -1.6094379124341 -1.97674110739297 -0.5
2658 0.629166666666667 0.541666666666667 0 0 0 0 1 4 7 0.8837 0.528643467082786 0.167054084663167 -2.1
2658 0.5375 0.530833333333333 0 0 0 0 1 4 7 0.8837 0.150282203049338 0.123490027432472 -6.3
2659 0.285833333333333 0.201666666666667 0 0 0 0 1 4 7 0.8837 -0.915707471431842 -1.37591005181417 1.1
2662 0.383333333333333 0.6 1 0 0 0 1 4 7 0.9982 -0.475423696715076 0.405465108108164 -19.8
2662 0.1975 0.5975 0 0 1 0 0 2 7 1.0055 -1.40199327066299 0.395059186947048 -28
2663 0.333333333333333 0.405 0 0 0 1 0 3 7 1.1063 -0.693147180559947 -0.384674338439091 -7.3
2664 0.2575 0.363333333333333 1 0 1 0 0 2 7 0.834 -1.05900315057306 -0.560925545817488 -8.4
2664 0.5225 0.403333333333333 0 0 0 1 0 3 7 1.1063 0.0900608239181809 -0.391595260244015 1.7
2665 0.675 0.134166666666667 1 0 0 0 1 4 7 0.9982 0.730887508542793 -1.86460962611476 24.3
2666 0.605 0.509166666666667 0 0 1 0 0 2 7 1.0055 0.42634269312972 0.0366707755200098 -1
2666 0.805833333333333 0.488333333333333 0 0 0 0 1 4 7 0.8837 1.42316004188759 -0.046675138570131 14.6
2666 0.3525 0.4875 1 0 0 1 0 3 7 0.9955 -0.608068171321369 -0.0500104205746613 -11.8
2668 0.5975 0.415 0 0 0 1 0 3 7 1.1063 0.395059186947048 -0.343333327001158 5
2669 0.370833333333333 0.5075 1 0 1 0 0 2 7 0.834 -0.528643467082786 0.0300022503037987 -12.5
2669 0.544166666666667 0.49 0 1 0 0 0 1 7 1.8661 0.177128326854451 -0.0400053346136992 -2.9
2670 0.621666666666667 0.426666666666667 0 0 0 0 1 4 7 0.8837 0.496628402162414 -0.295464212893835 5.7
2670 0.466666666666667 0.271666666666667 1 0 1 0 0 2 7 0.834 -0.133531392624521 -0.986182994288826 5.8
2670 0.443333333333333 0.266666666666667 0 1 0 0 0 1 7 1.8661 -0.227644684195003 -1.01160091167848 5
2672 0.258333333333333 0.485 1 0 0 0 1 4 7 0.9982 -1.054649165247 -0.060018009726253 -15.9
2672 0.860833333333333 0.465833333333333 1 0 0 0 1 4 7 0.9982 1.82222865670288 -0.136879983765572 21.1
2672 0.723333333333333 0.5675 1 0 0 0 1 4 7 0.9982 0.96105674574386 0.271658422983624 1.8
2672 0.448333333333333 0.469166666666667 0 0 1 0 0 2 7 1.0055 -0.207406995775225 -0.123490027432472 -6.2
2674 0.665 0.531666666666667 1 0 0 0 1 4 7 0.9982 0.685656508830788 0.1268364334511 0.9
2675 0.620833333333333 0.475833333333333 0 0 0 0 1 4 7 0.8837 0.493086799428608 -0.0967420470444316 2.3
